campaign.id,campaign.name,ad_group.id,ad_group.name,customer.id,customer.descriptive_name,campaign.advertising_channel_type,metrics.impressions,metrics.clicks,metrics.cost_micros,metrics.ctr,average_cpm_micros,average_cpc_micros,metrics.conversions,metrics.conversions_value,segments.date,platform
3000000065,Loyalty High Intent - Core Terms VIDEO,4000000647,Product Group 7,1234567890,Northstar Retail,VIDEO,547365,15021,28517920000,0.02744,52100372,1898537,469,27369.73,2024-11-17,google
3000000065,Evergreen High Intent - Top Sellers PERFORMANCE_MAX,4000000648,Broad 8,1234567890,Northstar Retail,PERFORMANCE_MAX,681140,35001,34113063161,0.05139,50082308,974631,1744,152282.25,2024-11-18,google
3000000065,Holiday Lapsed Customers - Top Sellers SHOPPING,4000000649,Product Group 0,1234567890,Northstar Retail,SHOPPING,871038,21947,28358246843,0.02520,32556842,1292124,1681,137633.90,2024-11-19,google
3000000065,Holiday Lapsed Customers - Promo Push DISPLAY,4000000650,Phrase 1,1234567890,Northstar Retail,DISPLAY,114511,7990,3209372694,0.06978,28026763,401674,196,15215.30,2024-11-20,google
3000000066,Black Friday Prospecting - Broad SHOPPING,4000000651,Phrase 2,1234567890,Northstar Retail,SHOPPING,171187,10288,2137121528,0.06010,12484134,207730,391,41794.73,2024-11-21,google
3000000066,Evergreen Lookalike - Promo Push PERFORMANCE_MAX,4000000652,Phrase 3,1234567890,Northstar Retail,PERFORMANCE_MAX,516938,36027,16333320354,0.06969,31596285,453363,2459,207526.19,2024-11-22,google
3000000066,Holiday Lookalike - Value Props PERFORMANCE_MAX,4000000653,Broad 4,1234567890,Northstar Retail,PERFORMANCE_MAX,572248,25661,22070021489,0.04484,38567232,860061,1904,137442.09,2024-11-23,google
3000000066,Cyber Week High Intent - Broad SHOPPING,4000000654,Asset Group 5,1234567890,Northstar Retail,SHOPPING,61740,772,1608780440,0.01251,26057344,2083912,45,4226.81,2024-11-24,google
3000000066,New Arrivals Lapsed Customers - Broad VIDEO,4000000655,Product Group 6,1234567890,Northstar Retail,VIDEO,810313,43096,38432115375,0.05318,47428729,891779,1230,100525.98,2024-11-25,google
3000000066,Holiday Prospecting - Gift Guide SEARCH,4000000656,Asset Group 7,1234567890,Northstar Retail,SEARCH,562062,23651,18534561455,0.04208,32976009,783669,995,87769.24,2024-11-26,google
3000000066,New Arrivals Lookalike - Broad VIDEO,4000000657,Exact 8,1234567890,Northstar Retail,VIDEO,411831,3861,7536422722,0.00938,18299795,1951935,140,8987.58,2024-11-27,google
3000000066,Loyalty Lapsed Customers - Core Terms PERFORMANCE_MAX,4000000658,Phrase 0,1234567890,Northstar Retail,PERFORMANCE_MAX,336091,6908,7522605173,0.02055,22382644,1088970,302,42966.08,2024-11-28,google
3000000066,New Arrivals Lapsed Customers - Core Terms DISPLAY,4000000659,Product Group 1,1234567890,Northstar Retail,DISPLAY,714553,40542,15608690411,0.05674,21843993,385001,3075,186024.94,2024-11-29,google
3000000066,Evergreen Lookalike - Broad SEARCH,4000000660,Product Group 2,1234567890,Northstar Retail,SEARCH,395129,13354,10647054468,0.03380,26945768,797293,942,41127.45,2024-11-30,google
3000000067,Loyalty Cart Abandoners - Gift Guide SEARCH,4000000661,Exact 3,1234567890,Northstar Retail,SEARCH,753745,55747,7354349958,0.07396,9757080,131924,1701,159774.85,2024-11-01,google
3000000067,New Arrivals High Intent - Top Sellers SHOPPING,4000000662,Phrase 4,1234567890,Northstar Retail,SHOPPING,352043,24633,9674627204,0.06997,27481379,392751,810,92451.22,2024-11-02,google
3000000067,New Arrivals Prospecting - Core Terms DISPLAY,4000000663,Phrase 5,1234567890,Northstar Retail,DISPLAY,707031,25623,29155068597,0.03624,41235913,1137848,1033,136311.43,2024-11-03,google
3000000067,Black Friday Lapsed Customers - Core Terms SEARCH,4000000664,Broad 6,1234567890,Northstar Retail,SEARCH,816390,14425,40263523622,0.01767,49318982,2791232,832,87754.71,2024-11-04,google
3000000067,Black Friday Retargeting - Promo Push SEARCH,4000000665,Product Group 7,1234567890,Northstar Retail,SEARCH,315390,2767,3990940742,0.00877,12653986,1442335,143,9323.69,2024-11-05,google
3000000067,Cyber Week Lapsed Customers - Promo Push SEARCH,4000000666,Broad 8,1234567890,Northstar Retail,SEARCH,215313,13074,6567718620,0.06072,30503122,502350,973,134168.11,2024-11-06,google
3000000067,Loyalty Prospecting - Gift Guide SEARCH,4000000667,Phrase 0,1234567890,Northstar Retail,SEARCH,265095,703,12024987070,0.00265,45361048,17105245,23,3013.55,2024-11-07,google
3000000067,Holiday Retargeting - Top Sellers DISPLAY,4000000668,Product Group 1,1234567890,Northstar Retail,DISPLAY,890794,66698,12784241461,0.07488,14351513,191674,2756,262992.78,2024-11-08,google
3000000067,New Arrivals Retargeting - Gift Guide PERFORMANCE_MAX,4000000669,Product Group 2,1234567890,Northstar Retail,PERFORMANCE_MAX,659566,31538,21662486794,0.04782,32843547,686869,424,26393.70,2024-11-09,google
3000000067,Cyber Week Retargeting - Promo Push VIDEO,4000000670,Phrase 3,1234567890,Northstar Retail,VIDEO,941234,72270,43472831700,0.07678,46187060,601534,4415,554819.39,2024-11-10,google
3000000068,Evergreen Prospecting - Core Terms PERFORMANCE_MAX,4000000671,Product Group 4,1234567890,Northstar Retail,PERFORMANCE_MAX,736057,24031,14472680812,0.03265,19662446,602250,1170,112381.25,2024-11-11,google
3000000068,Loyalty Lapsed Customers - Gift Guide PERFORMANCE_MAX,4000000672,Phrase 5,1234567890,Northstar Retail,PERFORMANCE_MAX,241667,9532,3860271095,0.03944,15973514,404980,566,49316.38,2024-11-12,google
3000000068,Black Friday High Intent - Top Sellers PERFORMANCE_MAX,4000000673,Broad 6,1234567890,Northstar Retail,PERFORMANCE_MAX,157583,9797,5328704980,0.06217,33815227,543912,400,52605.67,2024-11-13,google
3000000068,Loyalty Lookalike - Top Sellers SHOPPING,4000000674,Broad 7,1234567890,Northstar Retail,SHOPPING,166313,6857,7916757161,0.04123,47601553,1154551,278,30675.91,2024-11-14,google
3000000068,Cyber Week Retargeting - Gift Guide VIDEO,4000000675,Product Group 8,1234567890,Northstar Retail,VIDEO,633777,38118,14618543405,0.06014,23065752,383508,1382,75481.75,2024-11-15,google
3000000068,New Arrivals Retargeting - Top Sellers DISPLAY,4000000676,Product Group 0,1234567890,Northstar Retail,DISPLAY,496678,35487,15063407661,0.07145,30328317,424477,1182,144380.24,2024-11-16,google
3000000068,Loyalty High Intent - Core Terms PERFORMANCE_MAX,4000000677,Exact 1,1234567890,Northstar Retail,PERFORMANCE_MAX,898734,2893,45255128701,0.00322,50354308,15642976,135,7042.24,2024-11-17,google
3000000068,Loyalty High Intent - Core Terms SHOPPING,4000000678,Asset Group 2,1234567890,Northstar Retail,SHOPPING,686854,25203,29778847769,0.03669,43355426,1181560,845,75234.68,2024-11-18,google
3000000068,Black Friday High Intent - Value Props PERFORMANCE_MAX,4000000679,Exact 3,1234567890,Northstar Retail,PERFORMANCE_MAX,338338,4668,18571071632,0.01380,54889110,3978379,294,22117.71,2024-11-19,google
3000000068,Evergreen Cart Abandoners - Gift Guide DISPLAY,4000000680,Broad 4,1234567890,Northstar Retail,DISPLAY,855463,3950,14776333258,0.00462,17272907,3740844,52,4081.83,2024-11-20,google
3000000069,Holiday Retargeting - Top Sellers PERFORMANCE_MAX,4000000681,Broad 5,1234567890,Northstar Retail,PERFORMANCE_MAX,846250,46927,31593631278,0.05545,37333685,673251,1597,87499.88,2024-11-21,google
3000000069,Black Friday Lookalike - Top Sellers SEARCH,4000000682,Exact 6,1234567890,Northstar Retail,SEARCH,446467,4117,12735405502,0.00922,28524853,3093370,115,4440.15,2024-11-22,google
3000000069,Black Friday Lapsed Customers - Gift Guide PERFORMANCE_MAX,4000000683,Asset Group 7,1234567890,Northstar Retail,PERFORMANCE_MAX,566103,14651,10870968680,0.02588,19203164,741995,747,68338.11,2024-11-23,google
3000000069,Cyber Week Lookalike - Value Props VIDEO,4000000684,Asset Group 8,1234567890,Northstar Retail,VIDEO,755359,19987,12084796704,0.02646,15998746,604633,1430,67682.86,2024-11-24,google
3000000069,Evergreen Prospecting - Broad PERFORMANCE_MAX,4000000685,Broad 0,1234567890,Northstar Retail,PERFORMANCE_MAX,782440,40802,30011715664,0.05215,38356571,735545,2960,151171.51,2024-11-25,google
3000000069,Holiday Retargeting - Gift Guide VIDEO,4000000686,Asset Group 1,1234567890,Northstar Retail,VIDEO,368234,1624,6714346561,0.00441,18233913,4134450,82,4621.99,2024-11-26,google
3000000069,Evergreen Lookalike - Broad VIDEO,4000000687,Product Group 2,1234567890,Northstar Retail,VIDEO,280989,7559,5965162303,0.02690,21229167,789147,288,38141.06,2024-11-27,google
3000000069,Evergreen Prospecting - Top Sellers VIDEO,4000000688,Asset Group 3,1234567890,Northstar Retail,VIDEO,316248,10818,2642940313,0.03421,8357176,244310,379,19599.18,2024-11-28,google
3000000069,Loyalty Lookalike - Broad DISPLAY,4000000689,Asset Group 4,1234567890,Northstar Retail,DISPLAY,710406,6431,38886638121,0.00905,54738612,6046748,268,26270.26,2024-11-29,google
3000000069,Loyalty Cart Abandoners - Value Props DISPLAY,4000000690,Asset Group 5,1234567890,Northstar Retail,DISPLAY,57058,530,976869246,0.00929,17120636,1843150,12,545.71,2024-11-30,google
3000000070,New Arrivals Lookalike - Broad DISPLAY,4000000691,Broad 6,1234567890,Northstar Retail,DISPLAY,497154,37395,10123973115,0.07522,20363857,270731,1346,86176.18,2024-11-01,google
3000000070,Black Friday Lookalike - Broad SHOPPING,4000000692,Broad 7,1234567890,Northstar Retail,SHOPPING,239326,3884,11859563835,0.01623,49554014,3053441,185,11261.04,2024-11-02,google
3000000070,Loyalty Retargeting - Promo Push PERFORMANCE_MAX,4000000693,Product Group 8,1234567890,Northstar Retail,PERFORMANCE_MAX,571460,14520,18771593310,0.02541,32848482,1292809,118,9698.21,2024-11-03,google
3000000070,Evergreen Cart Abandoners - Broad VIDEO,4000000694,Broad 0,1234567890,Northstar Retail,VIDEO,210151,15660,9542902364,0.07452,45409740,609381,1181,125199.80,2024-11-04,google
3000000070,Loyalty Retargeting - Value Props PERFORMANCE_MAX,4000000695,Exact 1,1234567890,Northstar Retail,PERFORMANCE_MAX,625915,29370,16165917059,0.04692,25827656,550423,523,65373.65,2024-11-05,google
3000000070,New Arrivals Retargeting - Gift Guide SHOPPING,4000000696,Broad 2,1234567890,Northstar Retail,SHOPPING,681940,5661,10972162818,0.00830,16089631,1938202,266,10335.25,2024-11-06,google
3000000070,Cyber Week Lapsed Customers - Top Sellers SHOPPING,4000000697,Phrase 3,1234567890,Northstar Retail,SHOPPING,498720,12832,16108397880,0.02573,32299482,1255330,192,19438.35,2024-11-07,google
3000000070,Black Friday High Intent - Broad SHOPPING,4000000698,Exact 4,1234567890,Northstar Retail,SHOPPING,616121,39052,4552363666,0.06338,7388749,116572,891,31992.25,2024-11-08,google
3000000070,New Arrivals High Intent - Promo Push SHOPPING,4000000699,Asset Group 5,1234567890,Northstar Retail,SHOPPING,165915,4119,6180190420,0.02483,37249136,1500410,125,7733.54,2024-11-09,google
3000000070,Cyber Week Retargeting - Broad DISPLAY,4000000700,Phrase 6,1234567890,Northstar Retail,DISPLAY,777823,42451,36719872486,0.05458,47208520,864994,755,91220.06,2024-11-10,google
3000000071,Holiday High Intent - Promo Push DISPLAY,4000000701,Asset Group 7,1234567890,Northstar Retail,DISPLAY,420074,16680,7030131719,0.03971,16735460,421471,732,53786.15,2024-11-11,google
3000000071,Black Friday Lapsed Customers - Top Sellers DISPLAY,4000000702,Product Group 8,1234567890,Northstar Retail,DISPLAY,720374,17809,26470106102,0.02472,36744949,1486333,581,70023.53,2024-11-12,google
3000000071,Cyber Week Prospecting - Gift Guide VIDEO,4000000703,Asset Group 0,1234567890,Northstar Retail,VIDEO,909968,57926,14837373490,0.06366,16305379,256144,3661,179104.24,2024-11-13,google
3000000071,Holiday Retargeting - Promo Push DISPLAY,4000000704,Broad 1,1234567890,Northstar Retail,DISPLAY,610503,18401,5698998507,0.03014,9334923,309711,1024,86254.24,2024-11-14,google
3000000071,Black Friday Lapsed Customers - Promo Push SHOPPING,4000000705,Product Group 2,1234567890,Northstar Retail,SHOPPING,894337,65301,16796659342,0.07302,18781130,257219,2102,158319.72,2024-11-15,google
3000000071,New Arrivals Lookalike - Broad SEARCH,4000000706,Phrase 3,1234567890,Northstar Retail,SEARCH,617042,30009,25077996794,0.04863,40642285,835683,2236,134933.31,2024-11-16,google
3000000071,Black Friday Lookalike - Broad VIDEO,4000000707,Asset Group 4,1234567890,Northstar Retail,VIDEO,610943,22158,22521601222,0.03627,36863670,1016409,1582,111122.10,2024-11-17,google
3000000071,New Arrivals High Intent - Promo Push SEARCH,4000000708,Phrase 5,1234567890,Northstar Retail,SEARCH,766392,40472,12751287288,0.05281,16638075,315064,1864,141125.91,2024-11-18,google
3000000071,Holiday Prospecting - Core Terms SEARCH,4000000709,Exact 6,1234567890,Northstar Retail,SEARCH,144741,3666,5801825155,0.02533,40084186,1582604,186,10799.69,2024-11-19,google
3000000071,New Arrivals Prospecting - Value Props VIDEO,4000000710,Broad 7,1234567890,Northstar Retail,VIDEO,263392,18296,7869189077,0.06946,29876341,430104,489,73118.01,2024-11-20,google
3000000072,New Arrivals Lapsed Customers - Value Props VIDEO,4000000711,Exact 8,1234567890,Northstar Retail,VIDEO,437459,28908,21784378677,0.06608,49797532,753576,1640,203043.84,2024-11-21,google
3000000072,Holiday Lookalike - Gift Guide VIDEO,4000000712,Product Group 0,1234567890,Northstar Retail,VIDEO,164621,9771,7776143338,0.05936,47236643,795839,262,11211.52,2024-11-22,google
3000000072,Cyber Week Prospecting - Gift Guide PERFORMANCE_MAX,4000000713,Product Group 1,1234567890,Northstar Retail,PERFORMANCE_MAX,214603,14214,3967721321,0.06623,18488657,279142,632,52370.56,2024-11-23,google
3000000072,Evergreen Retargeting - Top Sellers PERFORMANCE_MAX,4000000714,Exact 2,1234567890,Northstar Retail,PERFORMANCE_MAX,264575,16050,4177806892,0.06066,15790634,260299,221,11760.11,2024-11-24,google
3000000072,Cyber Week Lapsed Customers - Gift Guide PERFORMANCE_MAX,4000000715,Exact 3,1234567890,Northstar Retail,PERFORMANCE_MAX,564155,6745,21132765857,0.01196,37459148,3133101,333,36878.47,2024-11-25,google
3000000072,Holiday Lookalike - Promo Push SHOPPING,4000000716,Asset Group 4,1234567890,Northstar Retail,SHOPPING,822711,59705,16752962460,0.07257,20363120,280596,1417,130921.95,2024-11-26,google
3000000072,New Arrivals Lapsed Customers - Top Sellers DISPLAY,4000000717,Broad 5,1234567890,Northstar Retail,DISPLAY,21330,681,808698895,0.03194,37913685,1187517,35,3505.69,2024-11-27,google
3000000072,Cyber Week Retargeting - Gift Guide PERFORMANCE_MAX,4000000718,Asset Group 6,1234567890,Northstar Retail,PERFORMANCE_MAX,172102,4184,8269855515,0.02431,48052059,1976543,275,12964.33,2024-11-28,google
3000000072,Evergreen Lookalike - Value Props PERFORMANCE_MAX,4000000719,Exact 7,1234567890,Northstar Retail,PERFORMANCE_MAX,215682,2696,5888896070,0.01250,27303605,2184309,98,12749.03,2024-11-29,google
3000000072,Black Friday Cart Abandoners - Top Sellers DISPLAY,4000000720,Asset Group 8,1234567890,Northstar Retail,DISPLAY,397255,16954,13785295251,0.04268,34701376,813100,480,31414.90,2024-11-30,google
3000000073,Black Friday Lookalike - Promo Push PERFORMANCE_MAX,4000000721,Asset Group 0,1234567890,Northstar Retail,PERFORMANCE_MAX,166196,4636,9137988846,0.02789,54983206,1971093,333,19492.02,2024-11-01,google
3000000073,Evergreen High Intent - Value Props SHOPPING,4000000722,Phrase 1,1234567890,Northstar Retail,SHOPPING,604914,31178,31420308936,0.05154,51941778,1007772,1985,280242.19,2024-11-02,google
3000000073,Cyber Week Lookalike - Gift Guide PERFORMANCE_MAX,4000000723,Product Group 2,1234567890,Northstar Retail,PERFORMANCE_MAX,682876,3663,19681822217,0.00536,28821956,5373143,72,9757.94,2024-11-03,google
3000000073,Evergreen Prospecting - Broad VIDEO,4000000724,Asset Group 3,1234567890,Northstar Retail,VIDEO,552061,40858,21997270717,0.07401,39845725,538383,2799,233281.60,2024-11-04,google
3000000073,Cyber Week High Intent - Value Props DISPLAY,4000000725,Exact 4,1234567890,Northstar Retail,DISPLAY,101446,6521,3326449871,0.06428,32790350,510113,308,26666.87,2024-11-05,google
3000000073,Loyalty Prospecting - Value Props PERFORMANCE_MAX,4000000726,Phrase 5,1234567890,Northstar Retail,PERFORMANCE_MAX,136559,8350,1063316533,0.06114,7786499,127343,494,43068.21,2024-11-06,google
3000000073,New Arrivals High Intent - Promo Push SHOPPING,4000000727,Phrase 6,1234567890,Northstar Retail,SHOPPING,335784,24992,3744605707,0.07443,11151829,149832,1474,72763.78,2024-11-07,google
3000000073,New Arrivals Cart Abandoners - Top Sellers DISPLAY,4000000728,Broad 7,1234567890,Northstar Retail,DISPLAY,800180,4657,8234564641,0.00582,10290890,1768212,189,8714.68,2024-11-08,google
3000000073,New Arrivals Retargeting - Broad SHOPPING,4000000729,Product Group 8,1234567890,Northstar Retail,SHOPPING,506203,12144,18107446249,0.02399,35771116,1491061,913,62601.21,2024-11-09,google
3000000073,Loyalty Lapsed Customers - Value Props PERFORMANCE_MAX,4000000730,Product Group 0,1234567890,Northstar Retail,PERFORMANCE_MAX,344860,1260,6738186674,0.00365,19538905,5347767,84,8905.21,2024-11-10,google
3000000074,Loyalty Lapsed Customers - Promo Push VIDEO,4000000731,Broad 1,1234567890,Northstar Retail,VIDEO,611880,15315,18027341841,0.02503,29462218,1177104,627,41461.31,2024-11-11,google
3000000074,Black Friday Lookalike - Core Terms PERFORMANCE_MAX,4000000732,Phrase 2,1234567890,Northstar Retail,PERFORMANCE_MAX,297633,10387,3640144499,0.03490,12230312,350452,413,43797.19,2024-11-12,google
3000000074,Loyalty Lapsed Customers - Value Props SHOPPING,4000000733,Broad 3,1234567890,Northstar Retail,SHOPPING,152884,6538,2799097429,0.04276,18308635,428127,319,16621.88,2024-11-13,google
3000000074,Evergreen Cart Abandoners - Promo Push VIDEO,4000000734,Phrase 4,1234567890,Northstar Retail,VIDEO,74416,3767,2492185964,0.05062,33489921,661584,283,35276.75,2024-11-14,google
3000000074,New Arrivals Retargeting - Promo Push VIDEO,4000000735,Exact 5,1234567890,Northstar Retail,VIDEO,34074,98,1702553639,0.00287,49966357,17372996,3,426.44,2024-11-15,google
3000000074,Black Friday Retargeting - Broad SEARCH,4000000736,Product Group 6,1234567890,Northstar Retail,SEARCH,449077,28140,17471872793,0.06266,38906185,620891,419,20107.78,2024-11-16,google
3000000074,Loyalty Retargeting - Gift Guide DISPLAY,4000000737,Product Group 7,1234567890,Northstar Retail,DISPLAY,718521,13040,11917691371,0.01815,16586420,913933,281,21431.06,2024-11-17,google
3000000074,Cyber Week Prospecting - Gift Guide DISPLAY,4000000738,Product Group 8,1234567890,Northstar Retail,DISPLAY,401407,30872,6198069659,0.07691,15440861,200767,2381,171438.78,2024-11-18,google
3000000074,Holiday Lapsed Customers - Broad SHOPPING,4000000739,Asset Group 0,1234567890,Northstar Retail,SHOPPING,686408,6207,11099097470,0.00904,16169825,1788158,99,3727.91,2024-11-19,google
3000000074,New Arrivals Retargeting - Top Sellers SHOPPING,4000000740,Phrase 1,1234567890,Northstar Retail,SHOPPING,268695,2560,5789613683,0.00953,21547158,2261568,123,17830.26,2024-11-20,google
3000000075,New Arrivals High Intent - Broad DISPLAY,4000000741,Phrase 2,1234567890,Northstar Retail,DISPLAY,377134,23845,20403740016,0.06323,54102096,855682,299,43077.97,2024-11-21,google
3000000075,Cyber Week Retargeting - Value Props VIDEO,4000000742,Product Group 3,1234567890,Northstar Retail,VIDEO,71962,482,2636583290,0.00670,36638549,5470090,5,367.08,2024-11-22,google
3000000075,Black Friday Cart Abandoners - Promo Push PERFORMANCE_MAX,4000000743,Broad 4,1234567890,Northstar Retail,PERFORMANCE_MAX,930959,29622,45116587354,0.03182,48462486,1523077,1774,131003.63,2024-11-23,google
3000000075,New Arrivals Prospecting - Core Terms SHOPPING,4000000744,Phrase 5,1234567890,Northstar Retail,SHOPPING,891959,28911,8464458322,0.03241,9489739,292776,520,61561.12,2024-11-24,google
3000000075,Black Friday Prospecting - Gift Guide VIDEO,4000000745,Broad 6,1234567890,Northstar Retail,VIDEO,49342,1139,664200399,0.02308,13461157,583143,29,3627.16,2024-11-25,google
3000000075,New Arrivals Retargeting - Broad VIDEO,4000000746,Exact 7,1234567890,Northstar Retail,VIDEO,82844,6107,3849586596,0.07371,46467899,630356,218,16203.42,2024-11-26,google
3000000075,Cyber Week Lookalike - Value Props SEARCH,4000000747,Product Group 8,1234567890,Northstar Retail,SEARCH,149777,7357,1844148438,0.04912,12312628,250666,449,61169.47,2024-11-27,google
3000000075,Cyber Week Cart Abandoners - Gift Guide PERFORMANCE_MAX,4000000748,Phrase 0,1234567890,Northstar Retail,PERFORMANCE_MAX,324550,21078,11889896527,0.06495,36635022,564090,856,126260.37,2024-11-28,google
3000000075,Cyber Week Prospecting - Promo Push SEARCH,4000000749,Phrase 1,1234567890,Northstar Retail,SEARCH,277878,15351,5645014757,0.05525,20314724,367729,601,27288.08,2024-11-29,google
3000000075,Cyber Week Lapsed Customers - Broad SEARCH,4000000750,Exact 2,1234567890,Northstar Retail,SEARCH,131458,3379,4844428658,0.02570,36851532,1433687,56,6845.42,2024-11-30,google
3000000076,Cyber Week High Intent - Broad DISPLAY,4000000751,Phrase 3,1234567890,Northstar Retail,DISPLAY,356264,26778,7039489968,0.07516,19759195,262883,995,134884.38,2024-11-01,google
3000000076,Loyalty Prospecting - Promo Push VIDEO,4000000752,Asset Group 4,1234567890,Northstar Retail,VIDEO,560329,38092,24934549636,0.06798,44499838,654588,1848,241781.00,2024-11-02,google
3000000076,Black Friday Cart Abandoners - Promo Push SHOPPING,4000000753,Exact 5,1234567890,Northstar Retail,SHOPPING,402911,4100,3861280535,0.01017,9583458,941776,174,7531.60,2024-11-03,google
3000000076,New Arrivals High Intent - Core Terms SHOPPING,4000000754,Exact 6,1234567890,Northstar Retail,SHOPPING,87210,4472,2332138307,0.05128,26741639,521498,151,19905.47,2024-11-04,google
3000000076,Loyalty Lapsed Customers - Top Sellers PERFORMANCE_MAX,4000000755,Exact 7,1234567890,Northstar Retail,PERFORMANCE_MAX,250026,3606,13115812993,0.01442,52457796,3637219,146,17339.30,2024-11-05,google
3000000076,Holiday Lapsed Customers - Top Sellers VIDEO,4000000756,Product Group 8,1234567890,Northstar Retail,VIDEO,250372,14448,6905854344,0.05771,27582375,477980,437,43686.48,2024-11-06,google
3000000076,New Arrivals Retargeting - Gift Guide PERFORMANCE_MAX,4000000757,Phrase 0,1234567890,Northstar Retail,PERFORMANCE_MAX,301329,21321,10328992085,0.07076,34278122,484452,356,43211.87,2024-11-07,google
3000000076,Loyalty Prospecting - Promo Push VIDEO,4000000758,Exact 1,1234567890,Northstar Retail,VIDEO,297991,2010,8706854921,0.00675,29218516,4331769,139,14131.78,2024-11-08,google
3000000076,Evergreen Lookalike - Gift Guide VIDEO,4000000759,Exact 2,1234567890,Northstar Retail,VIDEO,495747,15824,20964565279,0.03192,42288839,1324859,673,52576.97,2024-11-09,google
3000000076,Black Friday Lapsed Customers - Broad SEARCH,4000000760,Exact 3,1234567890,Northstar Retail,SEARCH,727608,19653,26036529619,0.02701,35783732,1324812,757,92658.99,2024-11-10,google
3000000077,Evergreen Retargeting - Value Props PERFORMANCE_MAX,4000000761,Broad 4,1234567890,Northstar Retail,PERFORMANCE_MAX,313544,10956,13653252597,0.03494,43544933,1246190,744,99189.05,2024-11-11,google
3000000077,New Arrivals Lapsed Customers - Core Terms DISPLAY,4000000762,Asset Group 5,1234567890,Northstar Retail,DISPLAY,227236,12055,4313225790,0.05305,18981261,357796,598,40059.16,2024-11-12,google
3000000077,Loyalty Lookalike - Broad SHOPPING,4000000763,Exact 6,1234567890,Northstar Retail,SHOPPING,101125,7054,4554924642,0.06975,45042518,645722,216,8508.42,2024-11-13,google
3000000077,Cyber Week High Intent - Gift Guide SEARCH,4000000764,Asset Group 7,1234567890,Northstar Retail,SEARCH,716862,35568,26172347096,0.04962,36509603,735840,285,13069.52,2024-11-14,google
3000000077,Black Friday Lapsed Customers - Core Terms VIDEO,4000000765,Phrase 8,1234567890,Northstar Retail,VIDEO,916212,2911,15064643308,0.00318,16442312,5175075,200,22126.62,2024-11-15,google
3000000077,Holiday Lapsed Customers - Promo Push SEARCH,4000000766,Asset Group 0,1234567890,Northstar Retail,SEARCH,275387,8816,2161198475,0.03201,7847859,245145,270,22438.47,2024-11-16,google
3000000077,Holiday Cart Abandoners - Top Sellers SEARCH,4000000767,Asset Group 1,1234567890,Northstar Retail,SEARCH,788317,2932,35661412186,0.00372,45237401,12162828,153,20499.31,2024-11-17,google
3000000077,New Arrivals Lookalike - Broad DISPLAY,4000000768,Asset Group 2,1234567890,Northstar Retail,DISPLAY,446540,24143,5386354396,0.05407,12062423,223102,1043,49270.00,2024-11-18,google
3000000077,Holiday Lapsed Customers - Value Props PERFORMANCE_MAX,4000000769,Product Group 3,1234567890,Northstar Retail,PERFORMANCE_MAX,230470,3421,10960399570,0.01485,47556730,3203858,180,12822.10,2024-11-19,google
3000000077,Cyber Week Lapsed Customers - Broad SHOPPING,4000000770,Product Group 4,1234567890,Northstar Retail,SHOPPING,420081,30307,12192174530,0.07215,29023390,402289,2121,88112.49,2024-11-20,google
3000000078,Cyber Week Cart Abandoners - Core Terms PERFORMANCE_MAX,4000000771,Product Group 5,1234567890,Northstar Retail,PERFORMANCE_MAX,115782,2974,5847936666,0.02569,50508168,1966354,30,3855.23,2024-11-21,google
3000000078,Loyalty Cart Abandoners - Promo Push DISPLAY,4000000772,Exact 6,1234567890,Northstar Retail,DISPLAY,846478,11472,18283800713,0.01355,21599853,1593776,342,28258.57,2024-11-22,google
3000000078,Cyber Week High Intent - Core Terms VIDEO,4000000773,Product Group 7,1234567890,Northstar Retail,VIDEO,622422,9840,16759547380,0.01581,26926342,1703206,202,9977.82,2024-11-23,google
3000000078,Black Friday Retargeting - Gift Guide SEARCH,4000000774,Exact 8,1234567890,Northstar Retail,SEARCH,124628,5706,4814419789,0.04579,38630322,843747,184,23976.70,2024-11-24,google
3000000078,Cyber Week Prospecting - Gift Guide SHOPPING,4000000775,Phrase 0,1234567890,Northstar Retail,SHOPPING,432927,17632,19841796532,0.04073,45831737,1125329,328,16486.77,2024-11-25,google
3000000078,Holiday Lookalike - Broad SEARCH,4000000776,Exact 1,1234567890,Northstar Retail,SEARCH,131189,8634,3762929838,0.06581,28683273,435827,271,16658.85,2024-11-26,google
3000000078,Evergreen Retargeting - Promo Push SEARCH,4000000777,Broad 2,1234567890,Northstar Retail,SEARCH,233759,13168,11997986648,0.05633,51326309,911147,675,51665.14,2024-11-27,google
3000000078,Black Friday Lapsed Customers - Value Props SHOPPING,4000000778,Asset Group 3,1234567890,Northstar Retail,SHOPPING,145170,909,5000116695,0.00627,34443182,5500678,55,2838.72,2024-11-28,google
3000000078,Holiday High Intent - Promo Push SEARCH,4000000779,Product Group 4,1234567890,Northstar Retail,SEARCH,698110,36415,10814737874,0.05216,15491452,296986,2514,329646.03,2024-11-29,google
3000000078,New Arrivals Lapsed Customers - Broad SEARCH,4000000780,Asset Group 5,1234567890,Northstar Retail,SEARCH,681107,16407,6505543901,0.02409,9551427,396510,780,60407.88,2024-11-30,google
3000000079,Loyalty Lookalike - Value Props VIDEO,4000000781,Broad 6,1234567890,Northstar Retail,VIDEO,869679,58829,35458911946,0.06764,40772414,602745,4067,325105.51,2024-11-01,google
