Campaign ID,Campaign Name,Ad Group ID,Ad Group Name,Creative ID,Creative Name,Advertiser ID,Advertiser Name,Channel,Impressions,Clicks,Advertiser Cost (Adv Currency),CTR,CPM,CPC,Total Conversions,Date,platform
ttd_cmp_00042,Loyalty Lapsed Customers - Top Sellers Audio,ttd_ag_00583,Retargeting Audio,ttd_cr_00583,Audio Creative 2,998877,Northstar Retail,Audio,535861,34166,9338.82,6.38,17.43,0.27,1458,2024-11-13,ttd
ttd_cmp_00042,Cyber Week High Intent - Promo Push Native,ttd_ag_00584,Lookalike Native,ttd_cr_00584,Native Creative 3,998877,Northstar Retail,Native,244836,12460,5234.26,5.09,21.38,0.42,580,2024-11-14,ttd
ttd_cmp_00042,Black Friday Retargeting - Broad CTV,ttd_ag_00585,Lookalike CTV,ttd_cr_00585,CTV Creative 4,998877,Northstar Retail,CTV,111477,6815,5324.32,6.11,47.76,0.78,115,2024-11-15,ttd
ttd_cmp_00042,Holiday Cart Abandoners - Promo Push Native,ttd_ag_00586,Contextual Native,ttd_cr_00586,Native Creative 5,998877,Northstar Retail,Native,909583,31467,34917.54,3.46,38.39,1.11,2067,2024-11-16,ttd
ttd_cmp_00042,New Arrivals High Intent - Core Terms Display,ttd_ag_00587,Behavioral Display,ttd_cr_00587,Display Creative 6,998877,Northstar Retail,Display,727209,16798,20168.84,2.31,27.73,1.20,1272,2024-11-17,ttd
ttd_cmp_00042,Holiday Retargeting - Core Terms Online Video,ttd_ag_00588,Retargeting Online Video,ttd_cr_00588,Online Video Creative 7,998877,Northstar Retail,Online Video,725145,7664,38308.88,1.06,52.83,5.00,468,2024-11-18,ttd
ttd_cmp_00043,Holiday Lapsed Customers - Gift Guide CTV,ttd_ag_00589,Behavioral CTV,ttd_cr_00589,CTV Creative 8,998877,Northstar Retail,CTV,39624,1800,615.01,4.54,15.52,0.34,57,2024-11-19,ttd
ttd_cmp_00043,Black Friday Lapsed Customers - Broad Audio,ttd_ag_00590,Lookalike Audio,ttd_cr_00590,Audio Creative 9,998877,Northstar Retail,Audio,145518,1424,7725.77,0.98,53.09,5.43,103,2024-11-20,ttd
ttd_cmp_00043,Holiday Retargeting - Value Props Display,ttd_ag_00591,Behavioral Display,ttd_cr_00591,Display Creative 0,998877,Northstar Retail,Display,326329,20133,2866.05,6.17,8.78,0.14,953,2024-11-21,ttd
ttd_cmp_00043,Holiday High Intent - Value Props Native,ttd_ag_00592,Contextual Native,ttd_cr_00592,Native Creative 1,998877,Northstar Retail,Native,181286,1687,6160.70,0.93,33.98,3.65,81,2024-11-22,ttd
ttd_cmp_00043,Holiday Lookalike - Broad Display,ttd_ag_00593,Behavioral Display,ttd_cr_00593,Display Creative 2,998877,Northstar Retail,Display,306891,20200,13832.75,6.58,45.07,0.68,1309,2024-11-23,ttd
ttd_cmp_00043,Black Friday Retargeting - Top Sellers CTV,ttd_ag_00594,Behavioral CTV,ttd_cr_00594,CTV Creative 3,998877,Northstar Retail,CTV,61806,865,2199.50,1.40,35.59,2.54,46,2024-11-24,ttd
ttd_cmp_00043,Evergreen Prospecting - Core Terms Native,ttd_ag_00595,Contextual Native,ttd_cr_00595,Native Creative 4,998877,Northstar Retail,Native,756774,12692,30447.18,1.68,40.23,2.40,392,2024-11-25,ttd
ttd_cmp_00043,Evergreen High Intent - Gift Guide Display,ttd_ag_00596,Contextual Display,ttd_cr_00596,Display Creative 5,998877,Northstar Retail,Display,349500,17540,7611.29,5.02,21.78,0.43,527,2024-11-26,ttd
ttd_cmp_00043,New Arrivals Retargeting - Broad Display,ttd_ag_00597,Lookalike Display,ttd_cr_00597,Display Creative 6,998877,Northstar Retail,Display,498328,24238,23754.02,4.86,47.67,0.98,859,2024-11-27,ttd
ttd_cmp_00043,Loyalty Cart Abandoners - Gift Guide CTV,ttd_ag_00598,Contextual CTV,ttd_cr_00598,CTV Creative 7,998877,Northstar Retail,CTV,129825,2577,6736.61,1.98,51.89,2.61,196,2024-11-28,ttd
ttd_cmp_00043,Loyalty Lookalike - Core Terms CTV,ttd_ag_00599,Contextual CTV,ttd_cr_00599,CTV Creative 8,998877,Northstar Retail,CTV,487553,36996,19295.62,7.59,39.58,0.52,2691,2024-11-29,ttd
ttd_cmp_00043,Cyber Week Lapsed Customers - Value Props Audio,ttd_ag_00600,Retargeting Audio,ttd_cr_00600,Audio Creative 9,998877,Northstar Retail,Audio,824591,3362,16536.58,0.41,20.05,4.92,48,2024-11-30,ttd
ttd_cmp_00043,Evergreen Lookalike - Core Terms Online Video,ttd_ag_00601,Contextual Online Video,ttd_cr_00601,Online Video Creative 0,998877,Northstar Retail,Online Video,354502,9449,8238.07,2.67,23.24,0.87,80,2024-11-01,ttd
ttd_cmp_00043,Black Friday Retargeting - Value Props Online Video,ttd_ag_00602,Contextual Online Video,ttd_cr_00602,Online Video Creative 1,998877,Northstar Retail,Online Video,442364,25630,4266.48,5.79,9.64,0.17,1950,2024-11-02,ttd
ttd_cmp_00044,Holiday Cart Abandoners - Top Sellers Audio,ttd_ag_00603,Retargeting Audio,ttd_cr_00603,Audio Creative 2,998877,Northstar Retail,Audio,435989,5398,22431.22,1.24,51.45,4.16,217,2024-11-03,ttd
ttd_cmp_00044,Holiday Retargeting - Top Sellers Native,ttd_ag_00604,Lookalike Native,ttd_cr_00604,Native Creative 3,998877,Northstar Retail,Native,607819,10393,29551.71,1.71,48.62,2.84,87,2024-11-04,ttd
ttd_cmp_00044,New Arrivals High Intent - Value Props Online Video,ttd_ag_00605,Contextual Online Video,ttd_cr_00605,Online Video Creative 4,998877,Northstar Retail,Online Video,568590,37011,15115.20,6.51,26.58,0.41,1141,2024-11-05,ttd
ttd_cmp_00044,Holiday Retargeting - Gift Guide Native,ttd_ag_00606,Lookalike Native,ttd_cr_00606,Native Creative 5,998877,Northstar Retail,Native,479572,10157,9711.46,2.12,20.25,0.96,363,2024-11-06,ttd
ttd_cmp_00044,Loyalty High Intent - Gift Guide Online Video,ttd_ag_00607,Behavioral Online Video,ttd_cr_00607,Online Video Creative 6,998877,Northstar Retail,Online Video,840775,35859,34140.90,4.27,40.61,0.95,2317,2024-11-07,ttd
ttd_cmp_00044,New Arrivals Prospecting - Value Props Online Video,ttd_ag_00608,Retargeting Online Video,ttd_cr_00608,Online Video Creative 7,998877,Northstar Retail,Online Video,605942,7619,14156.66,1.26,23.36,1.86,290,2024-11-08,ttd
ttd_cmp_00044,Cyber Week Lookalike - Promo Push CTV,ttd_ag_00609,Lookalike CTV,ttd_cr_00609,CTV Creative 8,998877,Northstar Retail,CTV,561033,6750,15806.92,1.20,28.17,2.34,465,2024-11-09,ttd
ttd_cmp_00044,Loyalty Retargeting - Value Props Native,ttd_ag_00610,Retargeting Native,ttd_cr_00610,Native Creative 9,998877,Northstar Retail,Native,865734,41990,22830.78,4.85,26.37,0.54,2927,2024-11-10,ttd
ttd_cmp_00044,New Arrivals Retargeting - Promo Push CTV,ttd_ag_00611,Lookalike CTV,ttd_cr_00611,CTV Creative 0,998877,Northstar Retail,CTV,731777,34769,22991.58,4.75,31.42,0.66,1894,2024-11-11,ttd
ttd_cmp_00044,Holiday Lapsed Customers - Top Sellers CTV,ttd_ag_00612,Contextual CTV,ttd_cr_00612,CTV Creative 1,998877,Northstar Retail,CTV,841421,64547,12265.34,7.67,14.58,0.19,2939,2024-11-12,ttd
ttd_cmp_00044,Cyber Week Lookalike - Top Sellers Online Video,ttd_ag_00613,Retargeting Online Video,ttd_cr_00613,Online Video Creative 2,998877,Northstar Retail,Online Video,561469,16515,5814.90,2.94,10.36,0.35,349,2024-11-13,ttd
ttd_cmp_00044,Evergreen Lapsed Customers - Core Terms Online Video,ttd_ag_00614,Contextual Online Video,ttd_cr_00614,Online Video Creative 3,998877,Northstar Retail,Online Video,580022,44273,26582.27,7.63,45.83,0.60,2395,2024-11-14,ttd
ttd_cmp_00044,Holiday Cart Abandoners - Top Sellers Online Video,ttd_ag_00615,Behavioral Online Video,ttd_cr_00615,Online Video Creative 4,998877,Northstar Retail,Online Video,344221,6519,4341.78,1.89,12.61,0.67,370,2024-11-15,ttd
ttd_cmp_00044,Evergreen Prospecting - Broad Audio,ttd_ag_00616,Behavioral Audio,ttd_cr_00616,Audio Creative 5,998877,Northstar Retail,Audio,286210,11196,13327.11,3.91,46.56,1.19,499,2024-11-16,ttd
ttd_cmp_00045,Holiday Prospecting - Broad Audio,ttd_ag_00617,Retargeting Audio,ttd_cr_00617,Audio Creative 6,998877,Northstar Retail,Audio,859663,35854,14950.45,4.17,17.39,0.42,1173,2024-11-17,ttd
ttd_cmp_00045,Loyalty High Intent - Core Terms Online Video,ttd_ag_00618,Retargeting Online Video,ttd_cr_00618,Online Video Creative 7,998877,Northstar Retail,Online Video,165587,2396,8696.48,1.45,52.52,3.63,83,2024-11-18,ttd
ttd_cmp_00045,Holiday High Intent - Core Terms Display,ttd_ag_00619,Lookalike Display,ttd_cr_00619,Display Creative 8,998877,Northstar Retail,Display,331350,22030,10910.17,6.65,32.93,0.50,178,2024-11-19,ttd
ttd_cmp_00045,New Arrivals Cart Abandoners - Value Props Audio,ttd_ag_00620,Retargeting Audio,ttd_cr_00620,Audio Creative 9,998877,Northstar Retail,Audio,793380,6950,34615.16,0.88,43.63,4.98,307,2024-11-20,ttd
ttd_cmp_00045,Holiday Prospecting - Value Props Audio,ttd_ag_00621,Lookalike Audio,ttd_cr_00621,Audio Creative 0,998877,Northstar Retail,Audio,688290,40139,16297.78,5.83,23.68,0.41,1520,2024-11-21,ttd
ttd_cmp_00045,Evergreen Lapsed Customers - Promo Push CTV,ttd_ag_00622,Contextual CTV,ttd_cr_00622,CTV Creative 1,998877,Northstar Retail,CTV,745931,35661,11614.03,4.78,15.57,0.33,916,2024-11-22,ttd
ttd_cmp_00045,Black Friday Lookalike - Core Terms Native,ttd_ag_00623,Lookalike Native,ttd_cr_00623,Native Creative 2,998877,Northstar Retail,Native,269082,20402,13525.21,7.58,50.26,0.66,1271,2024-11-23,ttd
ttd_cmp_00045,Cyber Week Cart Abandoners - Broad Audio,ttd_ag_00624,Contextual Audio,ttd_cr_00624,Audio Creative 3,998877,Northstar Retail,Audio,790990,15012,15835.41,1.90,20.02,1.05,588,2024-11-24,ttd
ttd_cmp_00045,Holiday Prospecting - Value Props Display,ttd_ag_00625,Contextual Display,ttd_cr_00625,Display Creative 4,998877,Northstar Retail,Display,516623,15164,10741.35,2.94,20.79,0.71,720,2024-11-25,ttd
ttd_cmp_00045,Black Friday Prospecting - Gift Guide CTV,ttd_ag_00626,Contextual CTV,ttd_cr_00626,CTV Creative 5,998877,Northstar Retail,CTV,949049,70662,42527.63,7.45,44.81,0.60,3459,2024-11-26,ttd
ttd_cmp_00045,Holiday Prospecting - Core Terms Audio,ttd_ag_00627,Lookalike Audio,ttd_cr_00627,Audio Creative 6,998877,Northstar Retail,Audio,84778,788,4393.59,0.93,51.82,5.58,38,2024-11-27,ttd
ttd_cmp_00045,Black Friday Lookalike - Gift Guide CTV,ttd_ag_00628,Lookalike CTV,ttd_cr_00628,CTV Creative 7,998877,Northstar Retail,CTV,709500,17361,25642.41,2.45,36.14,1.48,480,2024-11-28,ttd
ttd_cmp_00045,Cyber Week Lookalike - Broad Native,ttd_ag_00629,Behavioral Native,ttd_cr_00629,Native Creative 8,998877,Northstar Retail,Native,659092,31001,24115.52,4.70,36.59,0.78,417,2024-11-29,ttd
ttd_cmp_00045,Black Friday Prospecting - Broad Native,ttd_ag_00630,Contextual Native,ttd_cr_00630,Native Creative 9,998877,Northstar Retail,Native,89909,5095,3439.22,5.67,38.25,0.68,191,2024-11-30,ttd
ttd_cmp_00046,New Arrivals High Intent - Top Sellers CTV,ttd_ag_00631,Contextual CTV,ttd_cr_00631,CTV Creative 0,998877,Northstar Retail,CTV,361469,24210,13680.09,6.70,37.85,0.57,515,2024-11-01,ttd
ttd_cmp_00046,Black Friday High Intent - Core Terms Audio,ttd_ag_00632,Behavioral Audio,ttd_cr_00632,Audio Creative 1,998877,Northstar Retail,Audio,365651,25881,18384.96,7.08,50.28,0.71,818,2024-11-02,ttd
ttd_cmp_00046,Holiday Prospecting - Promo Push Display,ttd_ag_00633,Lookalike Display,ttd_cr_00633,Display Creative 2,998877,Northstar Retail,Display,927608,57400,46406.41,6.19,50.03,0.81,1183,2024-11-03,ttd
ttd_cmp_00046,Cyber Week Retargeting - Top Sellers Audio,ttd_ag_00634,Lookalike Audio,ttd_cr_00634,Audio Creative 3,998877,Northstar Retail,Audio,777253,20487,19551.45,2.64,25.15,0.95,1250,2024-11-04,ttd
ttd_cmp_00046,Evergreen Cart Abandoners - Top Sellers Audio,ttd_ag_00635,Lookalike Audio,ttd_cr_00635,Audio Creative 4,998877,Northstar Retail,Audio,292315,19446,2911.09,6.65,9.96,0.15,403,2024-11-05,ttd
ttd_cmp_00046,Loyalty Retargeting - Promo Push CTV,ttd_ag_00636,Contextual CTV,ttd_cr_00636,CTV Creative 5,998877,Northstar Retail,CTV,306856,9577,15594.22,3.12,50.82,1.63,392,2024-11-06,ttd
ttd_cmp_00046,Loyalty Cart Abandoners - Broad Online Video,ttd_ag_00637,Contextual Online Video,ttd_cr_00637,Online Video Creative 6,998877,Northstar Retail,Online Video,515442,31529,4989.58,6.12,9.68,0.16,460,2024-11-07,ttd
ttd_cmp_00046,Holiday Lookalike - Promo Push Display,ttd_ag_00638,Retargeting Display,ttd_cr_00638,Display Creative 7,998877,Northstar Retail,Display,375874,4669,8224.40,1.24,21.88,1.76,146,2024-11-08,ttd
ttd_cmp_00046,Loyalty Cart Abandoners - Core Terms CTV,ttd_ag_00639,Contextual CTV,ttd_cr_00639,CTV Creative 8,998877,Northstar Retail,CTV,560896,34911,23904.43,6.22,42.62,0.68,1584,2024-11-09,ttd
ttd_cmp_00046,Holiday Lapsed Customers - Value Props Display,ttd_ag_00640,Contextual Display,ttd_cr_00640,Display Creative 9,998877,Northstar Retail,Display,27817,1471,1176.36,5.29,42.29,0.80,93,2024-11-10,ttd
ttd_cmp_00046,Cyber Week Lookalike - Gift Guide CTV,ttd_ag_00641,Behavioral CTV,ttd_cr_00641,CTV Creative 0,998877,Northstar Retail,CTV,209195,5231,10292.54,2.50,49.20,1.97,306,2024-11-11,ttd
ttd_cmp_00046,Holiday Cart Abandoners - Core Terms Online Video,ttd_ag_00642,Lookalike Online Video,ttd_cr_00642,Online Video Creative 1,998877,Northstar Retail,Online Video,483148,11713,12210.14,2.42,25.27,1.04,185,2024-11-12,ttd
ttd_cmp_00046,Cyber Week High Intent - Gift Guide Native,ttd_ag_00643,Lookalike Native,ttd_cr_00643,Native Creative 2,998877,Northstar Retail,Native,39217,2874,1323.18,7.33,33.74,0.46,113,2024-11-13,ttd
ttd_cmp_00046,Black Friday Lookalike - Core Terms Native,ttd_ag_00644,Lookalike Native,ttd_cr_00644,Native Creative 3,998877,Northstar Retail,Native,18168,829,814.88,4.56,44.85,0.98,12,2024-11-14,ttd
ttd_cmp_00047,Evergreen Retargeting - Gift Guide Online Video,ttd_ag_00645,Retargeting Online Video,ttd_cr_00645,Online Video Creative 4,998877,Northstar Retail,Online Video,428338,7469,22724.89,1.74,53.05,3.04,170,2024-11-15,ttd
ttd_cmp_00047,New Arrivals High Intent - Top Sellers Native,ttd_ag_00646,Behavioral Native,ttd_cr_00646,Native Creative 5,998877,Northstar Retail,Native,677153,22614,5680.31,3.34,8.39,0.25,347,2024-11-16,ttd
ttd_cmp_00047,New Arrivals Cart Abandoners - Value Props Online Video,ttd_ag_00647,Retargeting Online Video,ttd_cr_00647,Online Video Creative 6,998877,Northstar Retail,Online Video,640509,18980,8485.53,2.96,13.25,0.45,399,2024-11-17,ttd
ttd_cmp_00047,Loyalty Lookalike - Promo Push CTV,ttd_ag_00648,Contextual CTV,ttd_cr_00648,CTV Creative 7,998877,Northstar Retail,CTV,607898,24518,16673.20,4.03,27.43,0.68,881,2024-11-18,ttd
ttd_cmp_00047,New Arrivals Lookalike - Gift Guide CTV,ttd_ag_00649,Contextual CTV,ttd_cr_00649,CTV Creative 8,998877,Northstar Retail,CTV,485208,22211,7539.15,4.58,15.54,0.34,1306,2024-11-19,ttd
ttd_cmp_00047,Cyber Week Cart Abandoners - Core Terms Online Video,ttd_ag_00650,Lookalike Online Video,ttd_cr_00650,Online Video Creative 9,998877,Northstar Retail,Online Video,146246,1292,5788.54,0.88,39.58,4.48,45,2024-11-20,ttd
ttd_cmp_00047,Cyber Week Prospecting - Gift Guide Online Video,ttd_ag_00651,Behavioral Online Video,ttd_cr_00651,Online Video Creative 0,998877,Northstar Retail,Online Video,459943,19909,21155.72,4.33,46.00,1.06,886,2024-11-21,ttd
ttd_cmp_00047,Loyalty High Intent - Top Sellers Display,ttd_ag_00652,Behavioral Display,ttd_cr_00652,Display Creative 1,998877,Northstar Retail,Display,79263,2959,3949.89,3.73,49.83,1.33,97,2024-11-22,ttd
ttd_cmp_00047,Loyalty Cart Abandoners - Top Sellers Native,ttd_ag_00653,Lookalike Native,ttd_cr_00653,Native Creative 2,998877,Northstar Retail,Native,699531,27264,10892.25,3.90,15.57,0.40,1776,2024-11-23,ttd
ttd_cmp_00047,New Arrivals Lookalike - Top Sellers Native,ttd_ag_00654,Contextual Native,ttd_cr_00654,Native Creative 3,998877,Northstar Retail,Native,438586,24714,6667.44,5.63,15.20,0.27,1327,2024-11-24,ttd
ttd_cmp_00047,Holiday Retargeting - Promo Push Display,ttd_ag_00655,Retargeting Display,ttd_cr_00655,Display Creative 4,998877,Northstar Retail,Display,284968,10792,9258.48,3.79,32.49,0.86,660,2024-11-25,ttd
ttd_cmp_00047,Evergreen Lapsed Customers - Gift Guide Audio,ttd_ag_00656,Behavioral Audio,ttd_cr_00656,Audio Creative 5,998877,Northstar Retail,Audio,98618,1768,2994.81,1.79,30.37,1.69,102,2024-11-26,ttd
ttd_cmp_00047,New Arrivals Cart Abandoners - Value Props Audio,ttd_ag_00657,Contextual Audio,ttd_cr_00657,Audio Creative 6,998877,Northstar Retail,Audio,499653,2403,10627.76,0.48,21.27,4.42,67,2024-11-27,ttd
ttd_cmp_00047,New Arrivals Retargeting - Broad Display,ttd_ag_00658,Contextual Display,ttd_cr_00658,Display Creative 7,998877,Northstar Retail,Display,753842,42779,13447.10,5.67,17.84,0.31,795,2024-11-28,ttd
ttd_cmp_00048,New Arrivals Cart Abandoners - Promo Push Online Video,ttd_ag_00659,Lookalike Online Video,ttd_cr_00659,Online Video Creative 8,998877,Northstar Retail,Online Video,671265,21559,16795.25,3.21,25.02,0.78,400,2024-11-29,ttd
ttd_cmp_00048,Evergreen High Intent - Promo Push Audio,ttd_ag_00660,Behavioral Audio,ttd_cr_00660,Audio Creative 9,998877,Northstar Retail,Audio,122697,4709,5459.19,3.84,44.49,1.16,304,2024-11-30,ttd
ttd_cmp_00048,Loyalty Lookalike - Core Terms Native,ttd_ag_00661,Behavioral Native,ttd_cr_00661,Native Creative 0,998877,Northstar Retail,Native,336254,17007,17199.38,5.06,51.15,1.01,1144,2024-11-01,ttd
ttd_cmp_00048,Holiday Lapsed Customers - Gift Guide Audio,ttd_ag_00662,Contextual Audio,ttd_cr_00662,Audio Creative 1,998877,Northstar Retail,Audio,886378,32052,22401.23,3.62,25.27,0.70,1527,2024-11-02,ttd
ttd_cmp_00048,Loyalty Retargeting - Top Sellers Native,ttd_ag_00663,Lookalike Native,ttd_cr_00663,Native Creative 2,998877,Northstar Retail,Native,682121,27377,7697.83,4.01,11.29,0.28,236,2024-11-03,ttd
ttd_cmp_00048,Cyber Week Retargeting - Promo Push CTV,ttd_ag_00664,Lookalike CTV,ttd_cr_00664,CTV Creative 3,998877,Northstar Retail,CTV,750742,33639,26018.13,4.48,34.66,0.77,543,2024-11-04,ttd
ttd_cmp_00048,Black Friday Cart Abandoners - Promo Push CTV,ttd_ag_00665,Lookalike CTV,ttd_cr_00665,CTV Creative 4,998877,Northstar Retail,CTV,909969,26969,39933.04,2.96,43.88,1.48,1955,2024-11-05,ttd
ttd_cmp_00048,New Arrivals Retargeting - Core Terms Display,ttd_ag_00666,Behavioral Display,ttd_cr_00666,Display Creative 5,998877,Northstar Retail,Display,134886,10022,1980.21,7.43,14.68,0.20,215,2024-11-06,ttd
ttd_cmp_00048,Holiday Retargeting - Broad Display,ttd_ag_00667,Behavioral Display,ttd_cr_00667,Display Creative 6,998877,Northstar Retail,Display,667097,44741,14389.69,6.71,21.57,0.32,2285,2024-11-07,ttd
ttd_cmp_00048,Black Friday Retargeting - Broad Display,ttd_ag_00668,Lookalike Display,ttd_cr_00668,Display Creative 7,998877,Northstar Retail,Display,649947,29289,22321.64,4.51,34.34,0.76,1883,2024-11-08,ttd
ttd_cmp_00048,Evergreen Retargeting - Top Sellers CTV,ttd_ag_00669,Lookalike CTV,ttd_cr_00669,CTV Creative 8,998877,Northstar Retail,CTV,141674,6900,7375.44,4.87,52.06,1.07,490,2024-11-09,ttd
ttd_cmp_00048,Cyber Week Prospecting - Top Sellers Native,ttd_ag_00670,Lookalike Native,ttd_cr_00670,Native Creative 9,998877,Northstar Retail,Native,904317,34369,35156.16,3.80,38.88,1.02,2098,2024-11-10,ttd
ttd_cmp_00048,New Arrivals Retargeting - Promo Push Display,ttd_ag_00671,Lookalike Display,ttd_cr_00671,Display Creative 0,998877,Northstar Retail,Display,617781,46615,6198.52,7.55,10.03,0.13,2439,2024-11-11,ttd
ttd_cmp_00048,Loyalty Lookalike - Top Sellers Audio,ttd_ag_00672,Contextual Audio,ttd_cr_00672,Audio Creative 1,998877,Northstar Retail,Audio,578535,18175,12212.31,3.14,21.11,0.67,1337,2024-11-12,ttd
ttd_cmp_00049,Evergreen Retargeting - Value Props Audio,ttd_ag_00673,Lookalike Audio,ttd_cr_00673,Audio Creative 2,998877,Northstar Retail,Audio,620159,13421,27359.75,2.16,44.12,2.04,658,2024-11-13,ttd
ttd_cmp_00049,Holiday High Intent - Gift Guide Online Video,ttd_ag_00674,Retargeting Online Video,ttd_cr_00674,Online Video Creative 3,998877,Northstar Retail,Online Video,342449,4519,2626.90,1.32,7.67,0.58,182,2024-11-14,ttd
ttd_cmp_00049,New Arrivals Lookalike - Value Props Audio,ttd_ag_00675,Contextual Audio,ttd_cr_00675,Audio Creative 4,998877,Northstar Retail,Audio,525713,24868,5646.34,4.73,10.74,0.23,672,2024-11-15,ttd
ttd_cmp_00049,Loyalty High Intent - Top Sellers CTV,ttd_ag_00676,Retargeting CTV,ttd_cr_00676,CTV Creative 5,998877,Northstar Retail,CTV,557475,25682,29646.88,4.61,53.18,1.15,1642,2024-11-16,ttd
ttd_cmp_00049,Cyber Week Cart Abandoners - Top Sellers CTV,ttd_ag_00677,Behavioral CTV,ttd_cr_00677,CTV Creative 6,998877,Northstar Retail,CTV,387312,12343,4273.82,3.19,11.03,0.35,129,2024-11-17,ttd
ttd_cmp_00049,New Arrivals Lookalike - Promo Push Online Video,ttd_ag_00678,Behavioral Online Video,ttd_cr_00678,Online Video Creative 7,998877,Northstar Retail,Online Video,474308,5786,12298.27,1.22,25.93,2.13,369,2024-11-18,ttd
ttd_cmp_00049,Black Friday Lapsed Customers - Value Props Online Video,ttd_ag_00679,Behavioral Online Video,ttd_cr_00679,Online Video Creative 8,998877,Northstar Retail,Online Video,720845,15642,39392.10,2.17,54.65,2.52,1032,2024-11-19,ttd
ttd_cmp_00049,Cyber Week Retargeting - Gift Guide Native,ttd_ag_00680,Contextual Native,ttd_cr_00680,Native Creative 9,998877,Northstar Retail,Native,928868,21125,36851.33,2.27,39.67,1.74,1519,2024-11-20,ttd
ttd_cmp_00049,Cyber Week Lookalike - Core Terms Native,ttd_ag_00681,Contextual Native,ttd_cr_00681,Native Creative 0,998877,Northstar Retail,Native,374770,3246,10539.23,0.87,28.12,3.25,111,2024-11-21,ttd
ttd_cmp_00049,Loyalty High Intent - Core Terms Native,ttd_ag_00682,Behavioral Native,ttd_cr_00682,Native Creative 1,998877,Northstar Retail,Native,673985,20512,6286.32,3.04,9.33,0.31,202,2024-11-22,ttd
ttd_cmp_00049,New Arrivals Cart Abandoners - Top Sellers Audio,ttd_ag_00683,Contextual Audio,ttd_cr_00683,Audio Creative 2,998877,Northstar Retail,Audio,297536,2562,2868.98,0.86,9.64,1.12,193,2024-11-23,ttd
ttd_cmp_00049,Loyalty Retargeting - Broad Online Video,ttd_ag_00684,Lookalike Online Video,ttd_cr_00684,Online Video Creative 3,998877,Northstar Retail,Online Video,267797,5136,1904.98,1.92,7.11,0.37,382,2024-11-24,ttd
ttd_cmp_00049,Holiday Cart Abandoners - Gift Guide Online Video,ttd_ag_00685,Lookalike Online Video,ttd_cr_00685,Online Video Creative 4,998877,Northstar Retail,Online Video,744931,9283,6403.78,1.25,8.60,0.69,583,2024-11-25,ttd
ttd_cmp_00049,Black Friday Prospecting - Promo Push CTV,ttd_ag_00686,Lookalike CTV,ttd_cr_00686,CTV Creative 5,998877,Northstar Retail,CTV,37885,1314,1680.14,3.47,44.35,1.28,25,2024-11-26,ttd
ttd_cmp_00050,Loyalty Prospecting - Top Sellers CTV,ttd_ag_00687,Retargeting CTV,ttd_cr_00687,CTV Creative 6,998877,Northstar Retail,CTV,784172,46629,18481.15,5.95,23.57,0.40,1062,2024-11-27,ttd
ttd_cmp_00050,Holiday High Intent - Gift Guide Display,ttd_ag_00688,Behavioral Display,ttd_cr_00688,Display Creative 7,998877,Northstar Retail,Display,777043,48396,35880.95,6.23,46.18,0.74,2820,2024-11-28,ttd
ttd_cmp_00050,Evergreen Cart Abandoners - Value Props CTV,ttd_ag_00689,Lookalike CTV,ttd_cr_00689,CTV Creative 8,998877,Northstar Retail,CTV,410646,12622,7193.18,3.07,17.52,0.57,371,2024-11-29,ttd
ttd_cmp_00050,New Arrivals Prospecting - Value Props Audio,ttd_ag_00690,Lookalike Audio,ttd_cr_00690,Audio Creative 9,998877,Northstar Retail,Audio,902540,49600,16724.88,5.50,18.53,0.34,1506,2024-11-30,ttd
ttd_cmp_00050,Holiday Retargeting - Promo Push CTV,ttd_ag_00691,Retargeting CTV,ttd_cr_00691,CTV Creative 0,998877,Northstar Retail,CTV,629264,18690,28750.25,2.97,45.69,1.54,1414,2024-11-01,ttd
ttd_cmp_00050,Evergreen Lapsed Customers - Promo Push Native,ttd_ag_00692,Lookalike Native,ttd_cr_00692,Native Creative 1,998877,Northstar Retail,Native,128850,524,1807.40,0.41,14.03,3.45,8,2024-11-02,ttd
ttd_cmp_00050,Black Friday Lookalike - Gift Guide Audio,ttd_ag_00693,Retargeting Audio,ttd_cr_00693,Audio Creative 2,998877,Northstar Retail,Audio,448950,7991,21445.46,1.78,47.77,2.68,517,2024-11-03,ttd
ttd_cmp_00050,Holiday Retargeting - Gift Guide Audio,ttd_ag_00694,Contextual Audio,ttd_cr_00694,Audio Creative 3,998877,Northstar Retail,Audio,635676,24775,16041.81,3.90,25.24,0.65,234,2024-11-04,ttd
ttd_cmp_00050,Cyber Week Cart Abandoners - Gift Guide Online Video,ttd_ag_00695,Behavioral Online Video,ttd_cr_00695,Online Video Creative 4,998877,Northstar Retail,Online Video,405821,7938,9125.32,1.96,22.49,1.15,248,2024-11-05,ttd
ttd_cmp_00050,Evergreen Prospecting - Broad Native,ttd_ag_00696,Retargeting Native,ttd_cr_00696,Native Creative 5,998877,Northstar Retail,Native,732082,47532,17964.73,6.49,24.54,0.38,636,2024-11-06,ttd
ttd_cmp_00050,Loyalty Lapsed Customers - Top Sellers Audio,ttd_ag_00697,Behavioral Audio,ttd_cr_00697,Audio Creative 6,998877,Northstar Retail,Audio,48476,3026,1161.01,6.24,23.95,0.38,52,2024-11-07,ttd
