Insertion Order ID,Insertion Order,Line Item ID,Line Item,Creative ID,Creative,Inventory Type,Advertiser ID,Advertiser,Impressions,Clicks,Media Cost (Advertiser Currency),CTR,CPM,CPC,Total Conversions,Date,Currency,platform
78000036,Cyber Week Cart Abandoners - Core Terms Display,88000567,Remarketing Display,99000567,Display 728x90,Display,556677,Northstar Retail,591481,27296,31394.38,4.61,53.08,1.15,1519,2024-11-27,USD,dv360
78000036,New Arrivals Cart Abandoners - Promo Push Display,88000568,Remarketing Display,99000568,Display 300x250,Display,556677,Northstar Retail,728989,44506,5458.09,6.11,7.49,0.12,2923,2024-11-28,USD,dv360
78000036,Black Friday High Intent - Top Sellers Display,88000569,Private Marketplace Display,99000569,Display 30s,Display,556677,Northstar Retail,918654,34906,39857.27,3.80,43.39,1.14,2107,2024-11-29,USD,dv360
78000036,New Arrivals Cart Abandoners - Value Props Video,88000570,Private Marketplace Video,99000570,Video Native,Video,556677,Northstar Retail,363036,18664,6427.10,5.14,17.70,0.34,546,2024-11-30,USD,dv360
78000036,Black Friday Lapsed Customers - Promo Push Video,88000571,Remarketing Video,99000571,Video Native,Video,556677,Northstar Retail,583690,34407,19686.95,5.89,33.73,0.57,1354,2024-11-01,USD,dv360
78000036,Loyalty Prospecting - Promo Push Audio,88000572,Contextual Audio,99000572,Audio 300x250,Audio,556677,Northstar Retail,107038,7732,1030.08,7.22,9.62,0.13,521,2024-11-02,USD,dv360
78000036,Cyber Week Lapsed Customers - Promo Push Video,88000573,Contextual Video,99000573,Video 30s,Video,556677,Northstar Retail,29111,2133,300.03,7.33,10.31,0.14,49,2024-11-03,USD,dv360
78000036,Cyber Week Lapsed Customers - Gift Guide Display,88000574,Private Marketplace Display,99000574,Display 30s,Display,556677,Northstar Retail,853933,19165,17117.58,2.24,20.05,0.89,1139,2024-11-04,USD,dv360
78000036,Loyalty Retargeting - Value Props Connected TV,88000575,Private Marketplace Connected TV,99000575,Connected TV 300x250,Connected TV,556677,Northstar Retail,178245,8203,2641.73,4.60,14.82,0.32,494,2024-11-05,USD,dv360
78000036,New Arrivals High Intent - Top Sellers Display,88000576,Prospecting Display,99000576,Display 30s,Display,556677,Northstar Retail,763568,35218,34532.97,4.61,45.23,0.98,2265,2024-11-06,USD,dv360
78000037,Loyalty Prospecting - Gift Guide Audio,88000577,Contextual Audio,99000577,Audio 300x250,Audio,556677,Northstar Retail,323700,19025,2916.94,5.88,9.01,0.15,1432,2024-11-07,USD,dv360
78000037,Evergreen Lookalike - Broad Audio,88000578,Contextual Audio,99000578,Audio 30s,Audio,556677,Northstar Retail,550474,36516,19602.24,6.63,35.61,0.54,2593,2024-11-08,USD,dv360
78000037,Cyber Week Lapsed Customers - Core Terms Display,88000579,Private Marketplace Display,99000579,Display 30s,Display,556677,Northstar Retail,61595,4519,1261.59,7.34,20.48,0.28,256,2024-11-09,USD,dv360
78000037,New Arrivals Cart Abandoners - Promo Push Video,88000580,Prospecting Video,99000580,Video 728x90,Video,556677,Northstar Retail,75885,2365,3680.09,3.12,48.50,1.56,36,2024-11-10,USD,dv360
78000037,Evergreen Retargeting - Value Props Audio,88000581,Contextual Audio,99000581,Audio Native,Audio,556677,Northstar Retail,659978,7120,7835.43,1.08,11.87,1.10,233,2024-11-11,USD,dv360
78000037,Holiday Lookalike - Top Sellers Connected TV,88000582,Remarketing Connected TV,99000582,Connected TV Native,Connected TV,556677,Northstar Retail,82954,6113,4135.15,7.37,49.85,0.68,89,2024-11-12,USD,dv360
78000037,New Arrivals Prospecting - Promo Push Connected TV,88000583,Prospecting Connected TV,99000583,Connected TV 15s,Connected TV,556677,Northstar Retail,552362,7483,19397.58,1.35,35.12,2.59,486,2024-11-13,USD,dv360
78000037,Cyber Week High Intent - Gift Guide Connected TV,88000584,Remarketing Connected TV,99000584,Connected TV 15s,Connected TV,556677,Northstar Retail,697687,53033,30236.93,7.60,43.34,0.57,2672,2024-11-14,USD,dv360
78000037,Black Friday Cart Abandoners - Broad Display,88000585,Private Marketplace Display,99000585,Display 300x250,Display,556677,Northstar Retail,358119,19285,14191.08,5.39,39.63,0.74,755,2024-11-15,USD,dv360
78000037,Cyber Week Cart Abandoners - Top Sellers Video,88000586,Private Marketplace Video,99000586,Video Native,Video,556677,Northstar Retail,317834,9345,13831.28,2.94,43.52,1.48,392,2024-11-16,USD,dv360
78000037,Cyber Week Lookalike - Gift Guide Connected TV,88000587,Private Marketplace Connected TV,99000587,Connected TV Native,Connected TV,556677,Northstar Retail,220710,11295,7276.60,5.12,32.97,0.64,641,2024-11-17,USD,dv360
78000037,Holiday Cart Abandoners - Value Props Audio,88000588,Contextual Audio,99000588,Audio Native,Audio,556677,Northstar Retail,943143,8450,42474.61,0.90,45.04,5.03,92,2024-11-18,USD,dv360
78000037,Holiday Cart Abandoners - Promo Push Connected TV,88000589,Contextual Connected TV,99000589,Connected TV Native,Connected TV,556677,Northstar Retail,839446,11752,23663.47,1.40,28.19,2.01,855,2024-11-19,USD,dv360
78000037,Holiday Prospecting - Gift Guide Connected TV,88000590,Prospecting Connected TV,99000590,Connected TV 728x90,Connected TV,556677,Northstar Retail,449218,11924,23629.07,2.65,52.60,1.98,410,2024-11-20,USD,dv360
78000037,Loyalty Cart Abandoners - Value Props Audio,88000591,Contextual Audio,99000591,Audio Native,Audio,556677,Northstar Retail,648224,12600,31709.14,1.94,48.92,2.52,431,2024-11-21,USD,dv360
78000037,Cyber Week High Intent - Top Sellers Connected TV,88000592,Prospecting Connected TV,99000592,Connected TV Native,Connected TV,556677,Northstar Retail,429916,4240,12870.59,0.99,29.94,3.04,130,2024-11-22,USD,dv360
78000038,Holiday Prospecting - Value Props Audio,88000593,Contextual Audio,99000593,Audio 728x90,Audio,556677,Northstar Retail,179259,10487,1568.86,5.85,8.75,0.15,350,2024-11-23,USD,dv360
78000038,Cyber Week Retargeting - Top Sellers Connected TV,88000594,Private Marketplace Connected TV,99000594,Connected TV 30s,Connected TV,556677,Northstar Retail,771659,26890,24892.13,3.48,32.26,0.93,1927,2024-11-24,USD,dv360
78000038,Holiday Cart Abandoners - Core Terms Connected TV,88000595,Prospecting Connected TV,99000595,Connected TV 728x90,Connected TV,556677,Northstar Retail,655615,43949,10237.97,6.70,15.62,0.23,1851,2024-11-25,USD,dv360
78000038,Black Friday Lookalike - Core Terms Display,88000596,Contextual Display,99000596,Display 300x250,Display,556677,Northstar Retail,774228,27833,28327.14,3.59,36.59,1.02,556,2024-11-26,USD,dv360
78000038,New Arrivals High Intent - Top Sellers Native,88000597,Private Marketplace Native,99000597,Native 15s,Native,556677,Northstar Retail,83984,6420,794.82,7.64,9.46,0.12,80,2024-11-27,USD,dv360
78000038,New Arrivals Cart Abandoners - Gift Guide Video,88000598,Remarketing Video,99000598,Video 300x250,Video,556677,Northstar Retail,913268,29176,20399.64,3.19,22.34,0.70,1590,2024-11-28,USD,dv360
78000038,Holiday Cart Abandoners - Top Sellers Display,88000599,Remarketing Display,99000599,Display 300x250,Display,556677,Northstar Retail,83049,2523,3539.16,3.04,42.62,1.40,94,2024-11-29,USD,dv360
78000038,Evergreen Lapsed Customers - Core Terms Audio,88000600,Private Marketplace Audio,99000600,Audio 300x250,Audio,556677,Northstar Retail,349492,22557,15937.27,6.45,45.60,0.71,1698,2024-11-30,USD,dv360
78000038,New Arrivals Retargeting - Core Terms Display,88000601,Private Marketplace Display,99000601,Display 15s,Display,556677,Northstar Retail,689398,3312,22626.93,0.48,32.82,6.83,152,2024-11-01,USD,dv360
78000038,Loyalty Prospecting - Value Props Native,88000602,Prospecting Native,99000602,Native 30s,Native,556677,Northstar Retail,117684,341,5194.28,0.29,44.14,15.23,22,2024-11-02,USD,dv360
78000038,Cyber Week Cart Abandoners - Top Sellers Audio,88000603,Contextual Audio,99000603,Audio Native,Audio,556677,Northstar Retail,799657,52396,5628.56,6.55,7.04,0.11,2642,2024-11-03,USD,dv360
78000038,Loyalty Prospecting - Gift Guide Connected TV,88000604,Contextual Connected TV,99000604,Connected TV 728x90,Connected TV,556677,Northstar Retail,715093,18916,21188.45,2.65,29.63,1.12,713,2024-11-04,USD,dv360
78000038,Evergreen Cart Abandoners - Top Sellers Display,88000605,Private Marketplace Display,99000605,Display 15s,Display,556677,Northstar Retail,722712,30610,25752.71,4.24,35.63,0.84,2228,2024-11-05,USD,dv360
78000038,Black Friday Cart Abandoners - Gift Guide Video,88000606,Prospecting Video,99000606,Video 300x250,Video,556677,Northstar Retail,752545,56101,9889.31,7.45,13.14,0.18,665,2024-11-06,USD,dv360
78000038,Cyber Week Lapsed Customers - Value Props Native,88000607,Remarketing Native,99000607,Native 15s,Native,556677,Northstar Retail,582649,31774,12379.23,5.45,21.25,0.39,444,2024-11-07,USD,dv360
78000038,New Arrivals Lookalike - Core Terms Connected TV,88000608,Private Marketplace Connected TV,99000608,Connected TV 300x250,Connected TV,556677,Northstar Retail,449426,22257,13277.73,4.95,29.54,0.60,1734,2024-11-08,USD,dv360
78000039,Loyalty Prospecting - Top Sellers Video,88000609,Prospecting Video,99000609,Video 300x250,Video,556677,Northstar Retail,823079,50880,34810.86,6.18,42.29,0.68,2261,2024-11-09,USD,dv360
78000039,Black Friday Lookalike - Top Sellers Connected TV,88000610,Private Marketplace Connected TV,99000610,Connected TV 728x90,Connected TV,556677,Northstar Retail,513714,29848,5412.67,5.81,10.54,0.18,2030,2024-11-10,USD,dv360
78000039,Cyber Week Retargeting - Core Terms Native,88000611,Private Marketplace Native,99000611,Native 728x90,Native,556677,Northstar Retail,792414,17016,12994.49,2.15,16.40,0.76,604,2024-11-11,USD,dv360
78000039,Holiday Lookalike - Value Props Display,88000612,Private Marketplace Display,99000612,Display 728x90,Display,556677,Northstar Retail,113229,7809,6127.58,6.90,54.12,0.78,65,2024-11-12,USD,dv360
78000039,Evergreen Lookalike - Value Props Display,88000613,Remarketing Display,99000613,Display 15s,Display,556677,Northstar Retail,731231,51946,9840.91,7.10,13.46,0.19,3856,2024-11-13,USD,dv360
78000039,Evergreen Lapsed Customers - Promo Push Audio,88000614,Private Marketplace Audio,99000614,Audio 728x90,Audio,556677,Northstar Retail,722649,26770,32673.67,3.70,45.21,1.22,1131,2024-11-14,USD,dv360
78000039,Cyber Week High Intent - Core Terms Connected TV,88000615,Contextual Connected TV,99000615,Connected TV 300x250,Connected TV,556677,Northstar Retail,881763,12812,28367.05,1.45,32.17,2.21,766,2024-11-15,USD,dv360
78000039,New Arrivals Prospecting - Gift Guide Audio,88000616,Remarketing Audio,99000616,Audio 728x90,Audio,556677,Northstar Retail,878287,49841,48201.66,5.67,54.88,0.97,3507,2024-11-16,USD,dv360
78000039,New Arrivals Cart Abandoners - Top Sellers Audio,88000617,Prospecting Audio,99000617,Audio 30s,Audio,556677,Northstar Retail,575116,6681,21141.16,1.16,36.76,3.16,100,2024-11-17,USD,dv360
78000039,New Arrivals Lookalike - Top Sellers Audio,88000618,Contextual Audio,99000618,Audio 15s,Audio,556677,Northstar Retail,154541,6687,7712.00,4.33,49.90,1.15,328,2024-11-18,USD,dv360
78000039,Evergreen Cart Abandoners - Broad Video,88000619,Private Marketplace Video,99000619,Video Native,Video,556677,Northstar Retail,22163,324,907.79,1.46,40.96,2.80,10,2024-11-19,USD,dv360
78000039,Loyalty Lapsed Customers - Gift Guide Connected TV,88000620,Contextual Connected TV,99000620,Connected TV 300x250,Connected TV,556677,Northstar Retail,296336,10948,13082.54,3.69,44.15,1.19,570,2024-11-20,USD,dv360
78000039,New Arrivals Prospecting - Value Props Native,88000621,Private Marketplace Native,99000621,Native 15s,Native,556677,Northstar Retail,408763,18947,11797.26,4.64,28.86,0.62,491,2024-11-21,USD,dv360
78000039,New Arrivals Cart Abandoners - Promo Push Display,88000622,Remarketing Display,99000622,Display 300x250,Display,556677,Northstar Retail,36384,1212,1551.55,3.33,42.64,1.28,29,2024-11-22,USD,dv360
78000039,New Arrivals Retargeting - Broad Audio,88000623,Contextual Audio,99000623,Audio 30s,Audio,556677,Northstar Retail,388724,6165,5087.08,1.59,13.09,0.83,79,2024-11-23,USD,dv360
78000039,New Arrivals Lapsed Customers - Value Props Audio,88000624,Contextual Audio,99000624,Audio 728x90,Audio,556677,Northstar Retail,230900,5678,8411.29,2.46,36.43,1.48,426,2024-11-24,USD,dv360
78000040,Evergreen Prospecting - Broad Native,88000625,Contextual Native,99000625,Native Native,Native,556677,Northstar Retail,309233,16903,11665.11,5.47,37.72,0.69,832,2024-11-25,USD,dv360
78000040,Black Friday Lapsed Customers - Top Sellers Video,88000626,Remarketing Video,99000626,Video 15s,Video,556677,Northstar Retail,127060,7597,1003.46,5.98,7.90,0.13,339,2024-11-26,USD,dv360
78000040,Black Friday Lookalike - Gift Guide Audio,88000627,Private Marketplace Audio,99000627,Audio 15s,Audio,556677,Northstar Retail,894656,12165,48779.48,1.36,54.52,4.01,507,2024-11-27,USD,dv360
78000040,Holiday Lapsed Customers - Broad Video,88000628,Remarketing Video,99000628,Video 728x90,Video,556677,Northstar Retail,350655,14949,4381.73,4.26,12.50,0.29,1059,2024-11-28,USD,dv360
78000040,Cyber Week Cart Abandoners - Promo Push Display,88000629,Private Marketplace Display,99000629,Display 300x250,Display,556677,Northstar Retail,948719,59204,32127.20,6.24,33.86,0.54,3970,2024-11-29,USD,dv360
78000040,Holiday Retargeting - Value Props Native,88000630,Contextual Native,99000630,Native 15s,Native,556677,Northstar Retail,255338,7019,9688.90,2.75,37.95,1.38,461,2024-11-30,USD,dv360
78000040,Loyalty Lookalike - Promo Push Native,88000631,Prospecting Native,99000631,Native 15s,Native,556677,Northstar Retail,810650,46891,24841.78,5.78,30.64,0.53,2969,2024-11-01,USD,dv360
78000040,Holiday Lookalike - Broad Connected TV,88000632,Remarketing Connected TV,99000632,Connected TV Native,Connected TV,556677,Northstar Retail,40099,657,971.28,1.64,24.22,1.48,12,2024-11-02,USD,dv360
78000040,New Arrivals Lookalike - Broad Video,88000633,Remarketing Video,99000633,Video 30s,Video,556677,Northstar Retail,735196,49568,22889.38,6.74,31.13,0.46,762,2024-11-03,USD,dv360
78000040,Loyalty Lookalike - Broad Native,88000634,Private Marketplace Native,99000634,Native Native,Native,556677,Northstar Retail,302864,13750,9517.12,4.54,31.42,0.69,383,2024-11-04,USD,dv360
78000040,Black Friday Lapsed Customers - Core Terms Video,88000635,Remarketing Video,99000635,Video 30s,Video,556677,Northstar Retail,888745,20570,8575.65,2.31,9.65,0.42,1483,2024-11-05,USD,dv360
78000040,Evergreen Cart Abandoners - Value Props Connected TV,88000636,Remarketing Connected TV,99000636,Connected TV 15s,Connected TV,556677,Northstar Retail,334907,19521,17184.37,5.83,51.31,0.88,177,2024-11-06,USD,dv360
78000040,New Arrivals Lapsed Customers - Top Sellers Connected TV,88000637,Private Marketplace Connected TV,99000637,Connected TV 728x90,Connected TV,556677,Northstar Retail,167697,9589,6233.37,5.72,37.17,0.65,541,2024-11-07,USD,dv360
78000040,Black Friday Prospecting - Value Props Connected TV,88000638,Remarketing Connected TV,99000638,Connected TV 728x90,Connected TV,556677,Northstar Retail,868031,19800,20810.43,2.28,23.97,1.05,938,2024-11-08,USD,dv360
78000040,Evergreen High Intent - Top Sellers Connected TV,88000639,Prospecting Connected TV,99000639,Connected TV 30s,Connected TV,556677,Northstar Retail,474150,7198,5752.60,1.52,12.13,0.80,257,2024-11-09,USD,dv360
78000040,Black Friday Cart Abandoners - Core Terms Connected TV,88000640,Private Marketplace Connected TV,99000640,Connected TV 15s,Connected TV,556677,Northstar Retail,513859,31499,28197.31,6.13,54.87,0.90,1208,2024-11-10,USD,dv360
78000041,Evergreen Lookalike - Broad Audio,88000641,Contextual Audio,99000641,Audio Native,Audio,556677,Northstar Retail,343491,22315,6625.55,6.50,19.29,0.30,1714,2024-11-11,USD,dv360
78000041,Loyalty Retargeting - Broad Audio,88000642,Private Marketplace Audio,99000642,Audio 300x250,Audio,556677,Northstar Retail,282548,8485,10065.48,3.00,35.62,1.19,601,2024-11-12,USD,dv360
78000041,New Arrivals Retargeting - Gift Guide Audio,88000643,Remarketing Audio,99000643,Audio 30s,Audio,556677,Northstar Retail,56883,4003,2578.91,7.04,45.34,0.64,174,2024-11-13,USD,dv360
78000041,Cyber Week Lapsed Customers - Promo Push Native,88000644,Remarketing Native,99000644,Native 15s,Native,556677,Northstar Retail,800353,30035,42817.19,3.75,53.50,1.43,1312,2024-11-14,USD,dv360
78000041,Black Friday High Intent - Broad Display,88000645,Private Marketplace Display,99000645,Display 30s,Display,556677,Northstar Retail,479554,4423,25758.83,0.92,53.71,5.82,322,2024-11-15,USD,dv360
78000041,Holiday Lookalike - Promo Push Audio,88000646,Private Marketplace Audio,99000646,Audio Native,Audio,556677,Northstar Retail,70602,2103,3398.03,2.98,48.13,1.62,85,2024-11-16,USD,dv360
78000041,Evergreen Prospecting - Value Props Video,88000647,Private Marketplace Video,99000647,Video 30s,Video,556677,Northstar Retail,781499,49831,26458.67,6.38,33.86,0.53,2474,2024-11-17,USD,dv360
78000041,Cyber Week Cart Abandoners - Value Props Display,88000648,Private Marketplace Display,99000648,Display 728x90,Display,556677,Northstar Retail,613466,47178,28159.03,7.69,45.90,0.60,646,2024-11-18,USD,dv360
78000041,Evergreen Retargeting - Core Terms Audio,88000649,Private Marketplace Audio,99000649,Audio Native,Audio,556677,Northstar Retail,917594,39000,29796.53,4.25,32.47,0.76,786,2024-11-19,USD,dv360
78000041,Cyber Week Lapsed Customers - Broad Connected TV,88000650,Remarketing Connected TV,99000650,Connected TV 728x90,Connected TV,556677,Northstar Retail,461060,7217,12826.98,1.57,27.82,1.78,411,2024-11-20,USD,dv360
78000041,New Arrivals Lookalike - Value Props Display,88000651,Remarketing Display,99000651,Display Native,Display,556677,Northstar Retail,496236,21021,11323.12,4.24,22.82,0.54,1048,2024-11-21,USD,dv360
78000041,Loyalty High Intent - Gift Guide Display,88000652,Prospecting Display,99000652,Display 728x90,Display,556677,Northstar Retail,726436,21989,20904.11,3.03,28.78,0.95,1471,2024-11-22,USD,dv360
78000041,Black Friday Prospecting - Gift Guide Native,88000653,Contextual Native,99000653,Native 300x250,Native,556677,Northstar Retail,46438,1593,1200.16,3.43,25.84,0.75,86,2024-11-23,USD,dv360
78000041,Evergreen Lookalike - Top Sellers Connected TV,88000654,Remarketing Connected TV,99000654,Connected TV 728x90,Connected TV,556677,Northstar Retail,273261,13425,4308.89,4.91,15.77,0.32,972,2024-11-24,USD,dv360
78000041,New Arrivals Retargeting - Value Props Native,88000655,Private Marketplace Native,99000655,Native 728x90,Native,556677,Northstar Retail,313023,11991,3609.25,3.83,11.53,0.30,424,2024-11-25,USD,dv360
78000041,Holiday Retargeting - Broad Native,88000656,Private Marketplace Native,99000656,Native 300x250,Native,556677,Northstar Retail,432156,8546,20555.22,1.98,47.56,2.41,350,2024-11-26,USD,dv360
78000042,New Arrivals Prospecting - Top Sellers Connected TV,88000657,Private Marketplace Connected TV,99000657,Connected TV 728x90,Connected TV,556677,Northstar Retail,177028,8477,7435.80,4.79,42.00,0.88,586,2024-11-27,USD,dv360
78000042,Cyber Week Retargeting - Promo Push Audio,88000658,Contextual Audio,99000658,Audio 728x90,Audio,556677,Northstar Retail,211979,2083,2319.56,0.98,10.94,1.11,27,2024-11-28,USD,dv360
78000042,Evergreen Lapsed Customers - Broad Native,88000659,Prospecting Native,99000659,Native 728x90,Native,556677,Northstar Retail,941522,39740,16748.05,4.22,17.79,0.42,2108,2024-11-29,USD,dv360
78000042,Black Friday Retargeting - Value Props Native,88000660,Remarketing Native,99000660,Native 728x90,Native,556677,Northstar Retail,837165,19150,27068.27,2.29,32.33,1.41,315,2024-11-30,USD,dv360
78000042,Black Friday Lookalike - Top Sellers Audio,88000661,Private Marketplace Audio,99000661,Audio 30s,Audio,556677,Northstar Retail,301695,22462,5514.42,7.45,18.28,0.25,1044,2024-11-01,USD,dv360
78000042,Evergreen Lookalike - Broad Native,88000662,Private Marketplace Native,99000662,Native 300x250,Native,556677,Northstar Retail,782964,24369,37489.32,3.11,47.88,1.54,1373,2024-11-02,USD,dv360
78000042,Black Friday Lapsed Customers - Promo Push Connected TV,88000663,Prospecting Connected TV,99000663,Connected TV 30s,Connected TV,556677,Northstar Retail,192346,13150,5322.31,6.84,27.67,0.40,162,2024-11-03,USD,dv360
78000042,Black Friday High Intent - Top Sellers Display,88000664,Private Marketplace Display,99000664,Display 728x90,Display,556677,Northstar Retail,449487,34126,14153.54,7.59,31.49,0.41,2029,2024-11-04,USD,dv360
78000042,Evergreen High Intent - Core Terms Native,88000665,Contextual Native,99000665,Native 728x90,Native,556677,Northstar Retail,901824,41450,7066.86,4.60,7.84,0.17,1539,2024-11-05,USD,dv360
78000042,Loyalty Lapsed Customers - Broad Native,88000666,Contextual Native,99000666,Native 728x90,Native,556677,Northstar Retail,549117,34367,12896.54,6.26,23.49,0.38,2134,2024-11-06,USD,dv360
78000042,Holiday Retargeting - Promo Push Video,88000667,Remarketing Video,99000667,Video 15s,Video,556677,Northstar Retail,168005,3247,2668.14,1.93,15.88,0.82,160,2024-11-07,USD,dv360
78000042,New Arrivals Lookalike - Core Terms Native,88000668,Prospecting Native,99000668,Native 728x90,Native,556677,Northstar Retail,184176,13205,2700.65,7.17,14.66,0.20,1017,2024-11-08,USD,dv360
78000042,Holiday Prospecting - Core Terms Video,88000669,Contextual Video,99000669,Video 30s,Video,556677,Northstar Retail,765649,57412,11906.74,7.50,15.55,0.21,2722,2024-11-09,USD,dv360
78000042,Cyber Week Prospecting - Top Sellers Connected TV,88000670,Private Marketplace Connected TV,99000670,Connected TV 30s,Connected TV,556677,Northstar Retail,689736,27649,19686.62,4.01,28.54,0.71,1587,2024-11-10,USD,dv360
78000042,Evergreen Lapsed Customers - Top Sellers Native,88000671,Private Marketplace Native,99000671,Native 728x90,Native,556677,Northstar Retail,885252,60468,7669.52,6.83,8.66,0.13,4230,2024-11-11,USD,dv360
78000042,Black Friday Cart Abandoners - Gift Guide Audio,88000672,Prospecting Audio,99000672,Audio 30s,Audio,556677,Northstar Retail,780346,50540,6650.29,6.48,8.52,0.13,3828,2024-11-12,USD,dv360
78000043,Black Friday Lapsed Customers - Broad Native,88000673,Contextual Native,99000673,Native 15s,Native,556677,Northstar Retail,807626,59722,29355.73,7.39,36.35,0.49,1175,2024-11-13,USD,dv360
78000043,New Arrivals High Intent - Core Terms Video,88000674,Contextual Video,99000674,Video 30s,Video,556677,Northstar Retail,389752,8025,12696.33,2.06,32.58,1.58,566,2024-11-14,USD,dv360
78000043,Loyalty Retargeting - Gift Guide Audio,88000675,Prospecting Audio,99000675,Audio Native,Audio,556677,Northstar Retail,572045,38289,27258.96,6.69,47.65,0.71,2474,2024-11-15,USD,dv360
78000043,Black Friday High Intent - Broad Connected TV,88000676,Contextual Connected TV,99000676,Connected TV 30s,Connected TV,556677,Northstar Retail,233434,16864,2402.54,7.22,10.29,0.14,813,2024-11-16,USD,dv360
78000043,New Arrivals Lookalike - Top Sellers Connected TV,88000677,Prospecting Connected TV,99000677,Connected TV 300x250,Connected TV,556677,Northstar Retail,749176,22403,37713.96,2.99,50.34,1.68,203,2024-11-17,USD,dv360
78000043,New Arrivals Retargeting - Broad Audio,88000678,Contextual Audio,99000678,Audio 728x90,Audio,556677,Northstar Retail,355764,13244,5344.22,3.72,15.02,0.40,372,2024-11-18,USD,dv360
78000043,Black Friday Lapsed Customers - Gift Guide Connected TV,88000679,Contextual Connected TV,99000679,Connected TV Native,Connected TV,556677,Northstar Retail,860398,48617,27538.09,5.65,32.01,0.57,1016,2024-11-19,USD,dv360
78000043,Black Friday Retargeting - Promo Push Audio,88000680,Prospecting Audio,99000680,Audio 728x90,Audio,556677,Northstar Retail,354065,6883,16000.19,1.94,45.19,2.32,74,2024-11-20,USD,dv360
78000043,Evergreen Lapsed Customers - Core Terms Audio,88000681,Private Marketplace Audio,99000681,Audio 30s,Audio,556677,Northstar Retail,708913,35025,5904.00,4.94,8.33,0.17,981,2024-11-21,USD,dv360
78000043,Cyber Week High Intent - Broad Native,88000682,Private Marketplace Native,99000682,Native 15s,Native,556677,Northstar Retail,185269,3814,5466.95,2.06,29.51,1.43,86,2024-11-22,USD,dv360
78000043,Loyalty Cart Abandoners - Gift Guide Display,88000683,Remarketing Display,99000683,Display 15s,Display,556677,Northstar Retail,346626,20764,13986.77,5.99,40.35,0.67,1354,2024-11-23,USD,dv360
78000043,Evergreen High Intent - Promo Push Native,88000684,Remarketing Native,99000684,Native 728x90,Native,556677,Northstar Retail,89151,5545,2049.63,6.22,22.99,0.37,214,2024-11-24,USD,dv360
78000043,Holiday High Intent - Core Terms Connected TV,88000685,Prospecting Connected TV,99000685,Connected TV Native,Connected TV,556677,Northstar Retail,184324,12363,9922.46,6.71,53.83,0.80,732,2024-11-25,USD,dv360
78000043,New Arrivals High Intent - Value Props Video,88000686,Private Marketplace Video,99000686,Video 728x90,Video,556677,Northstar Retail,557713,13814,9855.80,2.48,17.67,0.71,299,2024-11-26,USD,dv360
78000043,Cyber Week Lapsed Customers - Core Terms Video,88000687,Private Marketplace Video,99000687,Video 15s,Video,556677,Northstar Retail,75692,5474,3908.85,7.23,51.64,0.71,325,2024-11-27,USD,dv360
78000043,Evergreen Lapsed Customers - Core Terms Connected TV,88000688,Private Marketplace Connected TV,99000688,Connected TV 15s,Connected TV,556677,Northstar Retail,475965,9977,14029.15,2.10,29.48,1.41,403,2024-11-28,USD,dv360
78000044,Evergreen Prospecting - Broad Video,88000689,Private Marketplace Video,99000689,Video 15s,Video,556677,Northstar Retail,663505,8995,33581.80,1.36,50.61,3.73,331,2024-11-29,USD,dv360
78000044,Black Friday Retargeting - Core Terms Display,88000690,Remarketing Display,99000690,Display Native,Display,556677,Northstar Retail,383325,8737,3262.27,2.28,8.51,0.37,514,2024-11-30,USD,dv360
78000044,New Arrivals Lookalike - Value Props Video,88000691,Private Marketplace Video,99000691,Video 300x250,Video,556677,Northstar Retail,931937,14111,42227.24,1.51,45.31,2.99,884,2024-11-01,USD,dv360
78000044,New Arrivals Prospecting - Top Sellers Native,88000692,Private Marketplace Native,99000692,Native 300x250,Native,556677,Northstar Retail,282617,5165,7344.28,1.83,25.99,1.42,257,2024-11-02,USD,dv360
78000044,New Arrivals Lookalike - Top Sellers Video,88000693,Prospecting Video,99000693,Video 30s,Video,556677,Northstar Retail,789535,30004,33882.13,3.80,42.91,1.13,1838,2024-11-03,USD,dv360
78000044,Evergreen Lapsed Customers - Core Terms Video,88000694,Contextual Video,99000694,Video 728x90,Video,556677,Northstar Retail,803039,45011,23164.46,5.61,28.85,0.51,1672,2024-11-04,USD,dv360
78000044,Evergreen Lapsed Customers - Top Sellers Native,88000695,Prospecting Native,99000695,Native 300x250,Native,556677,Northstar Retail,176032,6791,5328.07,3.86,30.27,0.78,382,2024-11-05,USD,dv360
78000044,Cyber Week Retargeting - Promo Push Native,88000696,Prospecting Native,99000696,Native 15s,Native,556677,Northstar Retail,267118,19490,8393.39,7.30,31.42,0.43,1041,2024-11-06,USD,dv360
78000044,Holiday Retargeting - Gift Guide Native,88000697,Remarketing Native,99000697,Native Native,Native,556677,Northstar Retail,750976,48314,36716.91,6.43,48.89,0.76,871,2024-11-07,USD,dv360
78000044,New Arrivals Prospecting - Value Props Native,88000698,Prospecting Native,99000698,Native 300x250,Native,556677,Northstar Retail,18574,953,844.57,5.13,45.47,0.89,19,2024-11-08,USD,dv360
78000044,Cyber Week Lookalike - Promo Push Display,88000699,Prospecting Display,99000699,Display 300x250,Display,556677,Northstar Retail,466541,20314,24782.78,4.35,53.12,1.22,421,2024-11-09,USD,dv360
