campaignId,Campaign,placementId,Placement,creativeId,Creative,advertiserId,Advertiser,Site,Impressions,Clicks,Media Cost,Effective CPM,Total Conversions,Revenue,Date,platform
66000032,Black Friday Prospecting - Top Sellers CTV App,77000621,Article CTV App,88000621,Tracking Creative 4,445566,Northstar Retail,CTV App,863738,25216,16374.98,18.96,922,60127.44,2024-11-21,cm360
66000032,Black Friday High Intent - Core Terms Programmatic Site,77000622,Article Programmatic Site,88000622,Tracking Creative 5,445566,Northstar Retail,Programmatic Site,27903,1494,949.24,34.02,23,1001.87,2024-11-22,cm360
66000032,Black Friday Lapsed Customers - Broad Mobile App,77000623,Homepage Mobile App,88000623,Display Creative 6,445566,Northstar Retail,Mobile App,814699,50918,32196.98,39.52,2161,76502.15,2024-11-23,cm360
66000032,Cyber Week Cart Abandoners - Core Terms Programmatic Site,77000624,Video Pre-roll Programmatic Site,88000624,Tracking Creative 7,445566,Northstar Retail,Programmatic Site,82584,1792,4519.84,54.73,102,5447.68,2024-11-24,cm360
66000032,New Arrivals Retargeting - Promo Push CTV App,77000625,Video Pre-roll CTV App,88000625,Tracking Creative 0,445566,Northstar Retail,CTV App,246154,6279,4338.62,17.63,303,19174.04,2024-11-25,cm360
66000032,New Arrivals High Intent - Gift Guide Programmatic Site,77000626,ROS Programmatic Site,88000626,HTML5 Creative 1,445566,Northstar Retail,Programmatic Site,470163,35484,13239.29,28.16,2050,196979.09,2024-11-26,cm360
66000032,Holiday Cart Abandoners - Broad Publisher Site,77000627,ROS Publisher Site,88000627,Tracking Creative 2,445566,Northstar Retail,Publisher Site,273937,6210,14889.22,54.35,351,25323.20,2024-11-27,cm360
66000032,New Arrivals Cart Abandoners - Top Sellers Programmatic Site,77000628,Article Programmatic Site,88000628,Display Creative 3,445566,Northstar Retail,Programmatic Site,437633,20008,17315.22,39.57,773,49177.70,2024-11-28,cm360
66000032,Loyalty Cart Abandoners - Gift Guide Publisher Site,77000629,Homepage Publisher Site,88000629,HTML5 Creative 4,445566,Northstar Retail,Publisher Site,154469,4971,8275.81,53.58,227,10812.27,2024-11-29,cm360
66000032,Loyalty Cart Abandoners - Broad Programmatic Site,77000630,Video Pre-roll Programmatic Site,88000630,Display Creative 5,445566,Northstar Retail,Programmatic Site,889534,30882,33665.40,37.85,2241,271347.29,2024-11-30,cm360
66000032,Cyber Week Retargeting - Promo Push CTV App,77000631,ROS CTV App,88000631,Display Creative 6,445566,Northstar Retail,CTV App,414994,18304,19792.71,47.69,583,35588.35,2024-11-01,cm360
66000032,Cyber Week Cart Abandoners - Gift Guide Publisher Site,77000632,ROS Publisher Site,88000632,Display Creative 7,445566,Northstar Retail,Publisher Site,792922,17362,18805.66,23.72,575,47959.99,2024-11-02,cm360
66000032,Loyalty Lapsed Customers - Gift Guide CTV App,77000633,Newsletter CTV App,88000633,HTML5 Creative 0,445566,Northstar Retail,CTV App,614191,31542,5466.36,8.90,2217,146080.05,2024-11-03,cm360
66000032,New Arrivals Retargeting - Promo Push Publisher Site,77000634,ROS Publisher Site,88000634,Display Creative 1,445566,Northstar Retail,Publisher Site,744718,47145,15615.43,20.97,3475,453042.52,2024-11-04,cm360
66000032,Evergreen Retargeting - Top Sellers Programmatic Site,77000635,Video Pre-roll Programmatic Site,88000635,Video Creative 2,445566,Northstar Retail,Programmatic Site,97833,820,1646.83,16.83,51,4024.53,2024-11-05,cm360
66000032,Evergreen Retargeting - Broad Mobile App,77000636,Newsletter Mobile App,88000636,Video Creative 3,445566,Northstar Retail,Mobile App,636367,39006,30455.47,47.86,2633,103276.90,2024-11-06,cm360
66000032,Holiday High Intent - Gift Guide Mobile App,77000637,Newsletter Mobile App,88000637,Tracking Creative 4,445566,Northstar Retail,Mobile App,625160,18236,26403.72,42.24,193,26501.63,2024-11-07,cm360
66000032,New Arrivals Lapsed Customers - Value Props Programmatic Site,77000638,Article Programmatic Site,88000638,Display Creative 5,445566,Northstar Retail,Programmatic Site,550900,40673,17819.72,32.35,988,127540.52,2024-11-08,cm360
66000032,Black Friday Lookalike - Gift Guide Publisher Site,77000639,ROS Publisher Site,88000639,Video Creative 6,445566,Northstar Retail,Publisher Site,749016,27573,19163.04,25.58,1682,125118.46,2024-11-09,cm360
66000032,Black Friday Lapsed Customers - Promo Push Programmatic Site,77000640,ROS Programmatic Site,88000640,Video Creative 7,445566,Northstar Retail,Programmatic Site,216379,14251,5282.42,24.41,512,21146.95,2024-11-10,cm360
66000033,Cyber Week Lookalike - Value Props Programmatic Site,77000641,Video Pre-roll Programmatic Site,88000641,Tracking Creative 0,445566,Northstar Retail,Programmatic Site,832036,3758,27831.43,33.45,130,18932.49,2024-11-11,cm360
66000033,Cyber Week Lapsed Customers - Core Terms Publisher Site,77000642,Article Publisher Site,88000642,HTML5 Creative 1,445566,Northstar Retail,Publisher Site,568127,41383,22097.56,38.90,2516,277349.69,2024-11-12,cm360
66000033,Black Friday Lapsed Customers - Promo Push Programmatic Site,77000643,Article Programmatic Site,88000643,Tracking Creative 2,445566,Northstar Retail,Programmatic Site,894453,64716,27739.72,31.01,1330,115609.03,2024-11-13,cm360
66000033,Evergreen Retargeting - Top Sellers Publisher Site,77000644,Article Publisher Site,88000644,Video Creative 3,445566,Northstar Retail,Publisher Site,426121,25538,19399.27,45.53,1244,82357.34,2024-11-14,cm360
66000033,Evergreen Lapsed Customers - Broad CTV App,77000645,Homepage CTV App,88000645,Video Creative 4,445566,Northstar Retail,CTV App,847511,35522,28567.69,33.71,334,24222.23,2024-11-15,cm360
66000033,Holiday Lookalike - Value Props Programmatic Site,77000646,Newsletter Programmatic Site,88000646,Tracking Creative 5,445566,Northstar Retail,Programmatic Site,606323,18146,20604.25,33.98,635,26269.92,2024-11-16,cm360
66000033,Black Friday Lookalike - Top Sellers Programmatic Site,77000647,ROS Programmatic Site,88000647,Display Creative 6,445566,Northstar Retail,Programmatic Site,250172,15308,2677.45,10.70,699,76034.48,2024-11-17,cm360
66000033,Holiday Lapsed Customers - Promo Push Programmatic Site,77000648,Newsletter Programmatic Site,88000648,Display Creative 7,445566,Northstar Retail,Programmatic Site,772298,33993,21816.57,28.25,1238,126989.91,2024-11-18,cm360
66000033,Cyber Week Retargeting - Value Props Programmatic Site,77000649,Homepage Programmatic Site,88000649,Tracking Creative 0,445566,Northstar Retail,Programmatic Site,173809,2977,2702.85,15.55,88,5497.45,2024-11-19,cm360
66000033,Holiday Cart Abandoners - Gift Guide Publisher Site,77000650,ROS Publisher Site,88000650,HTML5 Creative 1,445566,Northstar Retail,Publisher Site,19182,1029,573.02,29.87,80,4762.22,2024-11-20,cm360
66000033,Evergreen Lapsed Customers - Core Terms Publisher Site,77000651,ROS Publisher Site,88000651,Display Creative 2,445566,Northstar Retail,Publisher Site,824458,27660,30965.78,37.56,2116,172555.54,2024-11-21,cm360
66000033,New Arrivals Lookalike - Core Terms Publisher Site,77000652,Newsletter Publisher Site,88000652,HTML5 Creative 3,445566,Northstar Retail,Publisher Site,42783,1265,371.84,8.69,51,2338.84,2024-11-22,cm360
66000033,Holiday Prospecting - Core Terms CTV App,77000653,Article CTV App,88000653,HTML5 Creative 4,445566,Northstar Retail,CTV App,358679,15851,5740.36,16.00,851,104577.89,2024-11-23,cm360
66000033,Black Friday Lookalike - Core Terms Mobile App,77000654,Article Mobile App,88000654,HTML5 Creative 5,445566,Northstar Retail,Mobile App,853127,7487,12502.26,14.65,301,37033.96,2024-11-24,cm360
66000033,New Arrivals Prospecting - Top Sellers Programmatic Site,77000655,ROS Programmatic Site,88000655,Video Creative 6,445566,Northstar Retail,Programmatic Site,632392,5272,32564.12,51.49,161,14198.48,2024-11-25,cm360
66000033,New Arrivals Cart Abandoners - Core Terms Programmatic Site,77000656,Homepage Programmatic Site,88000656,Display Creative 7,445566,Northstar Retail,Programmatic Site,880439,27090,34184.54,38.83,1785,165200.98,2024-11-26,cm360
66000033,Cyber Week Cart Abandoners - Value Props Programmatic Site,77000657,Video Pre-roll Programmatic Site,88000657,Tracking Creative 0,445566,Northstar Retail,Programmatic Site,899287,16132,24560.15,27.31,1039,123236.90,2024-11-27,cm360
66000033,Black Friday Lookalike - Top Sellers Mobile App,77000658,ROS Mobile App,88000658,HTML5 Creative 1,445566,Northstar Retail,Mobile App,18488,755,993.55,53.74,19,1107.47,2024-11-28,cm360
66000033,Evergreen Lookalike - Promo Push CTV App,77000659,Newsletter CTV App,88000659,Display Creative 2,445566,Northstar Retail,CTV App,207940,9243,10989.83,52.85,383,28681.35,2024-11-29,cm360
66000033,Holiday Prospecting - Gift Guide Mobile App,77000660,Newsletter Mobile App,88000660,Tracking Creative 3,445566,Northstar Retail,Mobile App,157838,2559,2680.91,16.99,79,5391.90,2024-11-30,cm360
66000034,New Arrivals Lapsed Customers - Value Props Publisher Site,77000661,Video Pre-roll Publisher Site,88000661,Display Creative 4,445566,Northstar Retail,Publisher Site,947668,3901,10916.64,11.52,245,29782.89,2024-11-01,cm360
66000034,Cyber Week Lookalike - Core Terms CTV App,77000662,ROS CTV App,88000662,Tracking Creative 5,445566,Northstar Retail,CTV App,444288,4646,5801.97,13.06,118,12525.15,2024-11-02,cm360
66000034,Loyalty Retargeting - Value Props CTV App,77000663,Homepage CTV App,88000663,HTML5 Creative 6,445566,Northstar Retail,CTV App,150141,7249,5965.91,39.74,383,24297.50,2024-11-03,cm360
66000034,Holiday Lookalike - Core Terms Publisher Site,77000664,Video Pre-roll Publisher Site,88000664,HTML5 Creative 7,445566,Northstar Retail,Publisher Site,689024,26424,25445.78,36.93,696,84883.66,2024-11-04,cm360
66000034,Holiday Prospecting - Value Props Publisher Site,77000665,Newsletter Publisher Site,88000665,Video Creative 0,445566,Northstar Retail,Publisher Site,580736,10950,28138.45,48.45,434,19505.84,2024-11-05,cm360
66000034,Loyalty Lookalike - Broad Mobile App,77000666,Video Pre-roll Mobile App,88000666,Video Creative 1,445566,Northstar Retail,Mobile App,625305,39471,9064.59,14.50,1027,66758.88,2024-11-06,cm360
66000034,Black Friday Lookalike - Core Terms Publisher Site,77000667,Homepage Publisher Site,88000667,Video Creative 2,445566,Northstar Retail,Publisher Site,643653,24244,4909.37,7.63,939,106276.13,2024-11-07,cm360
66000034,Holiday Cart Abandoners - Gift Guide Publisher Site,77000668,Video Pre-roll Publisher Site,88000668,HTML5 Creative 3,445566,Northstar Retail,Publisher Site,676754,51861,25044.22,37.01,3440,291664.65,2024-11-08,cm360
66000034,Cyber Week Retargeting - Top Sellers Programmatic Site,77000669,ROS Programmatic Site,88000669,Tracking Creative 4,445566,Northstar Retail,Programmatic Site,579471,5672,30333.13,52.35,180,23024.58,2024-11-09,cm360
66000034,Holiday Lookalike - Promo Push Publisher Site,77000670,Homepage Publisher Site,88000670,HTML5 Creative 5,445566,Northstar Retail,Publisher Site,229258,808,3594.23,15.68,24,1904.21,2024-11-10,cm360
66000034,New Arrivals Cart Abandoners - Promo Push CTV App,77000671,Article CTV App,88000671,Video Creative 6,445566,Northstar Retail,CTV App,342707,25051,10494.63,30.62,763,28747.05,2024-11-11,cm360
66000034,Holiday High Intent - Promo Push CTV App,77000672,Article CTV App,88000672,Tracking Creative 7,445566,Northstar Retail,CTV App,230267,4379,10298.96,44.73,67,8881.80,2024-11-12,cm360
66000034,Evergreen Lookalike - Gift Guide Publisher Site,77000673,Article Publisher Site,88000673,Display Creative 0,445566,Northstar Retail,Publisher Site,334852,4620,15482.17,46.24,289,25518.27,2024-11-13,cm360
66000034,Evergreen Lapsed Customers - Value Props Publisher Site,77000674,ROS Publisher Site,88000674,Tracking Creative 1,445566,Northstar Retail,Publisher Site,36731,1700,1007.25,27.42,115,10271.80,2024-11-14,cm360
66000034,Holiday Prospecting - Value Props Publisher Site,77000675,Video Pre-roll Publisher Site,88000675,Video Creative 2,445566,Northstar Retail,Publisher Site,30901,358,795.90,25.76,22,2640.13,2024-11-15,cm360
66000034,Black Friday Prospecting - Gift Guide Programmatic Site,77000676,Article Programmatic Site,88000676,Display Creative 3,445566,Northstar Retail,Programmatic Site,679754,52583,18255.17,26.86,1324,88740.44,2024-11-16,cm360
66000034,Cyber Week Lookalike - Broad CTV App,77000677,Homepage CTV App,88000677,HTML5 Creative 4,445566,Northstar Retail,CTV App,712700,45652,22019.55,30.90,1844,126586.25,2024-11-17,cm360
66000034,Evergreen Retargeting - Promo Push Mobile App,77000678,Homepage Mobile App,88000678,Display Creative 5,445566,Northstar Retail,Mobile App,941571,50336,24705.65,26.24,2247,329642.89,2024-11-18,cm360
66000034,Loyalty Prospecting - Promo Push Mobile App,77000679,Video Pre-roll Mobile App,88000679,Tracking Creative 6,445566,Northstar Retail,Mobile App,339027,25118,14382.60,42.42,265,28935.18,2024-11-19,cm360
66000034,Black Friday Cart Abandoners - Value Props CTV App,77000680,Homepage CTV App,88000680,HTML5 Creative 7,445566,Northstar Retail,CTV App,302635,4476,6124.71,20.24,251,31816.70,2024-11-20,cm360
66000035,Black Friday Lapsed Customers - Value Props Publisher Site,77000681,Newsletter Publisher Site,88000681,Display Creative 0,445566,Northstar Retail,Publisher Site,137663,4238,2821.70,20.50,89,4158.17,2024-11-21,cm360
66000035,Black Friday Retargeting - Gift Guide CTV App,77000682,ROS CTV App,88000682,HTML5 Creative 1,445566,Northstar Retail,CTV App,700148,47026,35597.79,50.84,2182,184330.77,2024-11-22,cm360
66000035,New Arrivals Prospecting - Broad Mobile App,77000683,Article Mobile App,88000683,HTML5 Creative 2,445566,Northstar Retail,Mobile App,617929,4331,33975.68,54.98,59,8318.90,2024-11-23,cm360
66000035,Black Friday Lookalike - Promo Push Mobile App,77000684,Homepage Mobile App,88000684,Tracking Creative 3,445566,Northstar Retail,Mobile App,928422,32376,25122.33,27.06,2151,237519.03,2024-11-24,cm360
66000035,Loyalty High Intent - Value Props Publisher Site,77000685,Homepage Publisher Site,88000685,HTML5 Creative 4,445566,Northstar Retail,Publisher Site,195271,7060,5860.36,30.01,122,17204.65,2024-11-25,cm360
66000035,Holiday Retargeting - Core Terms CTV App,77000686,Homepage CTV App,88000686,HTML5 Creative 5,445566,Northstar Retail,CTV App,514121,15883,21030.33,40.91,991,94644.38,2024-11-26,cm360
66000035,Loyalty High Intent - Broad Programmatic Site,77000687,Homepage Programmatic Site,88000687,Tracking Creative 6,445566,Northstar Retail,Programmatic Site,435109,7806,3410.50,7.84,276,24254.28,2024-11-27,cm360
66000035,Cyber Week High Intent - Top Sellers CTV App,77000688,Homepage CTV App,88000688,Tracking Creative 7,445566,Northstar Retail,CTV App,702515,45157,12956.26,18.44,1101,45212.77,2024-11-28,cm360
66000035,Holiday Lookalike - Value Props Mobile App,77000689,Article Mobile App,88000689,HTML5 Creative 0,445566,Northstar Retail,Mobile App,326095,3662,4601.75,14.11,142,14742.69,2024-11-29,cm360
66000035,Evergreen Lookalike - Gift Guide Mobile App,77000690,Newsletter Mobile App,88000690,HTML5 Creative 1,445566,Northstar Retail,Mobile App,910972,19585,32362.74,35.53,264,21252.46,2024-11-30,cm360
66000035,Holiday Prospecting - Promo Push Programmatic Site,77000691,Article Programmatic Site,88000691,Video Creative 2,445566,Northstar Retail,Programmatic Site,726842,41872,25000.85,34.40,1694,93852.79,2024-11-01,cm360
66000035,Black Friday Cart Abandoners - Top Sellers Publisher Site,77000692,Homepage Publisher Site,88000692,Tracking Creative 3,445566,Northstar Retail,Publisher Site,740535,14616,16752.93,22.62,306,20203.70,2024-11-02,cm360
66000035,Loyalty Cart Abandoners - Top Sellers CTV App,77000693,Article CTV App,88000693,HTML5 Creative 4,445566,Northstar Retail,CTV App,637856,47384,19633.01,30.78,2513,311969.35,2024-11-03,cm360
66000035,Evergreen Lookalike - Gift Guide Publisher Site,77000694,ROS Publisher Site,88000694,Tracking Creative 5,445566,Northstar Retail,Publisher Site,259739,2178,4720.99,18.18,39,4296.06,2024-11-04,cm360
66000035,Cyber Week Lookalike - Broad Programmatic Site,77000695,Homepage Programmatic Site,88000695,HTML5 Creative 6,445566,Northstar Retail,Programmatic Site,642164,3604,6538.36,10.18,270,24838.19,2024-11-05,cm360
66000035,New Arrivals High Intent - Core Terms Publisher Site,77000696,Homepage Publisher Site,88000696,Display Creative 7,445566,Northstar Retail,Publisher Site,283844,18085,14619.98,51.51,1227,56376.82,2024-11-06,cm360
66000035,Cyber Week Cart Abandoners - Value Props Programmatic Site,77000697,Video Pre-roll Programmatic Site,88000697,Display Creative 0,445566,Northstar Retail,Programmatic Site,143071,11064,7198.28,50.31,517,60741.91,2024-11-07,cm360
66000035,New Arrivals Lapsed Customers - Core Terms Mobile App,77000698,ROS Mobile App,88000698,Display Creative 1,445566,Northstar Retail,Mobile App,658178,48704,28099.58,42.69,3788,219678.14,2024-11-08,cm360
66000035,Loyalty High Intent - Value Props CTV App,77000699,Homepage CTV App,88000699,Tracking Creative 2,445566,Northstar Retail,CTV App,121116,1474,1198.03,9.89,47,6268.36,2024-11-09,cm360
66000035,Black Friday Retargeting - Value Props Publisher Site,77000700,ROS Publisher Site,88000700,HTML5 Creative 3,445566,Northstar Retail,Publisher Site,907172,12337,9559.46,10.54,370,55341.05,2024-11-10,cm360
66000036,New Arrivals Lapsed Customers - Gift Guide Publisher Site,77000701,ROS Publisher Site,88000701,Tracking Creative 4,445566,Northstar Retail,Publisher Site,40264,908,2178.38,54.10,59,2533.53,2024-11-11,cm360
66000036,Holiday Lapsed Customers - Core Terms Programmatic Site,77000702,ROS Programmatic Site,88000702,Tracking Creative 5,445566,Northstar Retail,Programmatic Site,177104,8123,6411.73,36.20,253,30660.43,2024-11-12,cm360
66000036,New Arrivals Retargeting - Value Props Mobile App,77000703,Homepage Mobile App,88000703,Tracking Creative 6,445566,Northstar Retail,Mobile App,670816,46431,29163.79,43.48,676,33372.35,2024-11-13,cm360
66000036,Holiday Prospecting - Value Props CTV App,77000704,ROS CTV App,88000704,Tracking Creative 7,445566,Northstar Retail,CTV App,722641,16147,31540.47,43.65,1004,73132.18,2024-11-14,cm360
66000036,Loyalty Prospecting - Broad Mobile App,77000705,Homepage Mobile App,88000705,Display Creative 0,445566,Northstar Retail,Mobile App,495603,30392,13286.73,26.81,2188,105778.83,2024-11-15,cm360
66000036,New Arrivals Cart Abandoners - Top Sellers Publisher Site,77000706,Newsletter Publisher Site,88000706,Display Creative 1,445566,Northstar Retail,Publisher Site,935087,29322,23233.54,24.85,798,53663.15,2024-11-16,cm360
66000036,New Arrivals Cart Abandoners - Core Terms Publisher Site,77000707,Video Pre-roll Publisher Site,88000707,Tracking Creative 2,445566,Northstar Retail,Publisher Site,731404,8645,10559.10,14.44,150,9626.27,2024-11-17,cm360
66000036,Cyber Week High Intent - Broad Publisher Site,77000708,Homepage Publisher Site,88000708,HTML5 Creative 3,445566,Northstar Retail,Publisher Site,854901,6322,39608.55,46.33,96,11483.80,2024-11-18,cm360
66000036,New Arrivals Retargeting - Core Terms Publisher Site,77000709,ROS Publisher Site,88000709,HTML5 Creative 4,445566,Northstar Retail,Publisher Site,81402,5768,1408.53,17.30,168,9832.99,2024-11-19,cm360
66000036,Cyber Week High Intent - Value Props CTV App,77000710,ROS CTV App,88000710,HTML5 Creative 5,445566,Northstar Retail,CTV App,323904,24532,3365.73,10.39,1850,152076.53,2024-11-20,cm360
66000036,Evergreen Lapsed Customers - Broad Programmatic Site,77000711,ROS Programmatic Site,88000711,Tracking Creative 6,445566,Northstar Retail,Programmatic Site,409292,28599,10511.84,25.68,570,34151.26,2024-11-21,cm360
66000036,New Arrivals High Intent - Broad Programmatic Site,77000712,Video Pre-roll Programmatic Site,88000712,Video Creative 7,445566,Northstar Retail,Programmatic Site,477574,1266,19300.87,40.41,25,2268.84,2024-11-22,cm360
66000036,Cyber Week Retargeting - Broad Publisher Site,77000713,Article Publisher Site,88000713,Video Creative 0,445566,Northstar Retail,Publisher Site,147167,9953,5467.63,37.15,515,23810.57,2024-11-23,cm360
66000036,Black Friday Lookalike - Value Props Mobile App,77000714,ROS Mobile App,88000714,Tracking Creative 1,445566,Northstar Retail,Mobile App,868144,33088,39115.11,45.06,2199,92655.43,2024-11-24,cm360
66000036,Evergreen High Intent - Top Sellers Programmatic Site,77000715,ROS Programmatic Site,88000715,Display Creative 2,445566,Northstar Retail,Programmatic Site,701744,22675,17149.14,24.44,1132,138801.94,2024-11-25,cm360
66000036,Holiday Prospecting - Broad Publisher Site,77000716,Newsletter Publisher Site,88000716,Video Creative 3,445566,Northstar Retail,Publisher Site,370469,3126,13140.28,35.47,87,6295.02,2024-11-26,cm360
66000036,New Arrivals Retargeting - Gift Guide Mobile App,77000717,Newsletter Mobile App,88000717,Tracking Creative 4,445566,Northstar Retail,Mobile App,317095,20594,9918.46,31.28,1135,66950.58,2024-11-27,cm360
66000036,Holiday Prospecting - Top Sellers Mobile App,77000718,Newsletter Mobile App,88000718,Display Creative 5,445566,Northstar Retail,Mobile App,822678,36075,21815.55,26.52,1645,112685.59,2024-11-28,cm360
66000036,Cyber Week High Intent - Broad Mobile App,77000719,Video Pre-roll Mobile App,88000719,Tracking Creative 6,445566,Northstar Retail,Mobile App,854584,5113,38456.91,45.00,294,13860.60,2024-11-29,cm360
66000036,Loyalty Cart Abandoners - Top Sellers CTV App,77000720,Video Pre-roll CTV App,88000720,HTML5 Creative 7,445566,Northstar Retail,CTV App,19002,817,535.26,28.17,28,1335.75,2024-11-30,cm360
66000037,Holiday Lapsed Customers - Broad CTV App,77000721,Newsletter CTV App,88000721,Tracking Creative 0,445566,Northstar Retail,CTV App,612080,2301,17882.86,29.22,114,4190.63,2024-11-01,cm360
66000037,Evergreen Cart Abandoners - Top Sellers CTV App,77000722,ROS CTV App,88000722,Video Creative 1,445566,Northstar Retail,CTV App,873050,53106,6253.00,7.16,1617,74367.63,2024-11-02,cm360
66000037,Evergreen Lookalike - Gift Guide Mobile App,77000723,Article Mobile App,88000723,Video Creative 2,445566,Northstar Retail,Mobile App,520467,17666,20310.39,39.02,966,44509.92,2024-11-03,cm360
66000037,Black Friday Prospecting - Top Sellers Programmatic Site,77000724,Newsletter Programmatic Site,88000724,Tracking Creative 3,445566,Northstar Retail,Programmatic Site,856100,36838,32118.47,37.52,1889,258746.42,2024-11-04,cm360
66000037,Evergreen Retargeting - Gift Guide Programmatic Site,77000725,ROS Programmatic Site,88000725,Video Creative 4,445566,Northstar Retail,Programmatic Site,794776,35326,40769.79,51.30,2728,404265.90,2024-11-05,cm360
66000037,Evergreen Lookalike - Core Terms CTV App,77000726,ROS CTV App,88000726,Tracking Creative 5,445566,Northstar Retail,CTV App,21701,433,272.81,12.57,15,2200.03,2024-11-06,cm360
66000037,Black Friday Prospecting - Value Props CTV App,77000727,ROS CTV App,88000727,Video Creative 6,445566,Northstar Retail,CTV App,808157,12740,38963.37,48.21,357,48633.44,2024-11-07,cm360
66000037,Cyber Week Prospecting - Promo Push Programmatic Site,77000728,Homepage Programmatic Site,88000728,Display Creative 7,445566,Northstar Retail,Programmatic Site,351236,19723,13202.39,37.59,1099,84479.19,2024-11-08,cm360
66000037,Evergreen Lapsed Customers - Value Props Publisher Site,77000729,ROS Publisher Site,88000729,Display Creative 0,445566,Northstar Retail,Publisher Site,271044,3192,5847.09,21.57,231,31932.22,2024-11-09,cm360
66000037,Evergreen Retargeting - Broad Mobile App,77000730,Article Mobile App,88000730,Display Creative 1,445566,Northstar Retail,Mobile App,901752,9861,42613.56,47.26,529,24860.76,2024-11-10,cm360
66000037,Cyber Week High Intent - Core Terms Mobile App,77000731,Article Mobile App,88000731,Tracking Creative 2,445566,Northstar Retail,Mobile App,812279,57845,6609.33,8.14,2210,270880.37,2024-11-11,cm360
66000037,Evergreen Cart Abandoners - Promo Push Programmatic Site,77000732,Homepage Programmatic Site,88000732,Display Creative 3,445566,Northstar Retail,Programmatic Site,94706,3612,3292.20,34.76,141,18117.73,2024-11-12,cm360
66000037,Cyber Week Prospecting - Top Sellers CTV App,77000733,ROS CTV App,88000733,Video Creative 4,445566,Northstar Retail,CTV App,138978,10487,5536.17,39.83,389,43646.16,2024-11-13,cm360
66000037,Loyalty Prospecting - Value Props Programmatic Site,77000734,Article Programmatic Site,88000734,Display Creative 5,445566,Northstar Retail,Programmatic Site,423090,14103,4657.51,11.01,1002,47253.03,2024-11-14,cm360
66000037,Holiday High Intent - Promo Push CTV App,77000735,Video Pre-roll CTV App,88000735,Display Creative 6,445566,Northstar Retail,CTV App,328710,12737,6549.91,19.93,670,62091.79,2024-11-15,cm360
66000037,Holiday Cart Abandoners - Core Terms Publisher Site,77000736,Article Publisher Site,88000736,Video Creative 7,445566,Northstar Retail,Publisher Site,511770,16772,13218.79,25.83,266,30876.31,2024-11-16,cm360
66000037,Evergreen Prospecting - Gift Guide Mobile App,77000737,Newsletter Mobile App,88000737,HTML5 Creative 0,445566,Northstar Retail,Mobile App,809934,37166,16413.34,20.27,2683,177533.30,2024-11-17,cm360
66000037,Cyber Week Cart Abandoners - Promo Push Programmatic Site,77000738,Homepage Programmatic Site,88000738,HTML5 Creative 1,445566,Northstar Retail,Programmatic Site,409374,28612,22311.92,54.50,587,67077.95,2024-11-18,cm360
66000037,Black Friday Lookalike - Promo Push Programmatic Site,77000739,Video Pre-roll Programmatic Site,88000739,HTML5 Creative 2,445566,Northstar Retail,Programmatic Site,758285,54388,8428.63,11.12,2854,182283.51,2024-11-19,cm360
66000037,Holiday Cart Abandoners - Promo Push Programmatic Site,77000740,Article Programmatic Site,88000740,Tracking Creative 3,445566,Northstar Retail,Programmatic Site,884529,33200,33628.74,38.02,1279,176535.09,2024-11-20,cm360
66000038,Holiday Lapsed Customers - Broad Mobile App,77000741,Newsletter Mobile App,88000741,Video Creative 4,445566,Northstar Retail,Mobile App,531579,4246,13097.43,24.64,215,18367.67,2024-11-21,cm360
66000038,Black Friday Cart Abandoners - Top Sellers Programmatic Site,77000742,Video Pre-roll Programmatic Site,88000742,HTML5 Creative 5,445566,Northstar Retail,Programmatic Site,430780,29406,5229.71,12.14,1379,110845.18,2024-11-22,cm360
66000038,Loyalty Cart Abandoners - Top Sellers CTV App,77000743,Newsletter CTV App,88000743,Tracking Creative 6,445566,Northstar Retail,CTV App,310887,8945,16341.54,52.56,145,12608.24,2024-11-23,cm360
66000038,Evergreen Lapsed Customers - Value Props Mobile App,77000744,Article Mobile App,88000744,Display Creative 7,445566,Northstar Retail,Mobile App,456332,34788,9868.70,21.63,2155,199981.51,2024-11-24,cm360
66000038,Loyalty Prospecting - Gift Guide Programmatic Site,77000745,Article Programmatic Site,88000745,Video Creative 0,445566,Northstar Retail,Programmatic Site,547729,21914,12617.56,23.04,1162,108591.54,2024-11-25,cm360
66000038,Black Friday Cart Abandoners - Core Terms Programmatic Site,77000746,Newsletter Programmatic Site,88000746,Tracking Creative 1,445566,Northstar Retail,Programmatic Site,751620,48046,10308.72,13.72,1941,152777.31,2024-11-26,cm360
66000038,Holiday High Intent - Core Terms CTV App,77000747,Homepage CTV App,88000747,HTML5 Creative 2,445566,Northstar Retail,CTV App,686709,38516,14601.39,21.26,2421,115020.61,2024-11-27,cm360
66000038,Black Friday High Intent - Value Props CTV App,77000748,Homepage CTV App,88000748,Tracking Creative 3,445566,Northstar Retail,CTV App,719048,29944,5789.77,8.05,1472,176950.96,2024-11-28,cm360
66000038,Black Friday Retargeting - Broad CTV App,77000749,Newsletter CTV App,88000749,Video Creative 4,445566,Northstar Retail,CTV App,728755,24243,14486.65,19.88,1589,189091.89,2024-11-29,cm360
66000038,Loyalty Prospecting - Value Props Mobile App,77000750,ROS Mobile App,88000750,Display Creative 5,445566,Northstar Retail,Mobile App,592109,30432,5200.30,8.78,977,66285.22,2024-11-30,cm360
