campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,account_id,account_name,publisher_platform,platform_position,impressions,clicks,inline_link_clicks,spend,ctr,inline_link_click_ctr,cpm,cpc,purchases,date_start,platform
meta_cmp_0045,Holiday Lookalike - Top Sellers instagram_stories,meta_adset_00538,Purchasers 180d,meta_ad_00538,UGC Video 3,act_2345678901,Northstar Retail,instagram,instagram_stories,516973,32182,26389,18955.89,6.23,5.10,36.67,0.59,685,11/28/2024,meta
meta_cmp_0045,Cyber Week Cart Abandoners - Broad instagram_reels,meta_adset_00539,Site Visitors 30d,meta_ad_00539,UGC Video 4,act_2345678901,Northstar Retail,instagram,instagram_reels,824387,33716,27647,43029.37,4.09,3.35,52.20,1.28,1359,11/29/2024,meta
meta_cmp_0045,Holiday Lookalike - Core Terms instagram_stories,meta_adset_00540,Lookalike 2pct,meta_ad_00540,Static 5,act_2345678901,Northstar Retail,instagram,instagram_stories,86953,4721,3871,1868.61,5.43,4.45,21.49,0.40,304,11/30/2024,meta
meta_cmp_0046,Holiday High Intent - Gift Guide facebook_feed,meta_adset_00541,Site Visitors 30d,meta_ad_00541,UGC Video 0,act_2345678901,Northstar Retail,facebook,facebook_feed,375691,14058,11528,14245.59,3.74,3.07,37.92,1.01,972,11/01/2024,meta
meta_cmp_0046,Holiday High Intent - Promo Push facebook_feed,meta_adset_00542,Site Visitors 30d,meta_ad_00542,Static 1,act_2345678901,Northstar Retail,facebook,facebook_feed,867484,43045,35297,22856.11,4.96,4.07,26.35,0.53,1939,11/02/2024,meta
meta_cmp_0046,Cyber Week Prospecting - Gift Guide facebook_feed,meta_adset_00543,Broad 18-44,meta_ad_00543,Collection 2,act_2345678901,Northstar Retail,facebook,facebook_feed,887366,26678,21876,13834.19,3.01,2.47,15.59,0.52,249,11/03/2024,meta
meta_cmp_0046,Loyalty Lookalike - Core Terms audience_network,meta_adset_00544,Broad 18-44,meta_ad_00544,UGC Video 3,act_2345678901,Northstar Retail,audience,audience_network,545894,39357,32273,18933.35,7.21,5.91,34.68,0.48,2015,11/04/2024,meta
meta_cmp_0046,Cyber Week Lookalike - Promo Push instagram_stories,meta_adset_00545,Site Visitors 30d,meta_ad_00545,Carousel 4,act_2345678901,Northstar Retail,instagram,instagram_stories,46526,2220,1820,2323.87,4.77,3.91,49.95,1.05,142,11/05/2024,meta
meta_cmp_0046,Loyalty Retargeting - Value Props facebook_feed,meta_adset_00546,Purchasers 180d,meta_ad_00546,UGC Video 5,act_2345678901,Northstar Retail,facebook,facebook_feed,336539,7078,5804,6342.13,2.10,1.72,18.85,0.90,509,11/06/2024,meta
meta_cmp_0046,Cyber Week High Intent - Top Sellers audience_network,meta_adset_00547,Broad 18-44,meta_ad_00547,UGC Video 0,act_2345678901,Northstar Retail,audience,audience_network,133246,10066,8254,7038.20,7.55,6.19,52.82,0.70,352,11/07/2024,meta
meta_cmp_0046,Black Friday Cart Abandoners - Gift Guide facebook_feed,meta_adset_00548,Purchasers 180d,meta_ad_00548,UGC Video 1,act_2345678901,Northstar Retail,facebook,facebook_feed,611523,20258,16612,25249.45,3.31,2.72,41.29,1.25,1288,11/08/2024,meta
meta_cmp_0046,Loyalty Lapsed Customers - Broad facebook_feed,meta_adset_00549,Lookalike 2pct,meta_ad_00549,Carousel 2,act_2345678901,Northstar Retail,facebook,facebook_feed,912020,70344,57682,7668.15,7.71,6.32,8.41,0.11,2792,11/09/2024,meta
meta_cmp_0046,Black Friday Retargeting - Core Terms instagram_reels,meta_adset_00550,Lookalike 2pct,meta_ad_00550,UGC Video 3,act_2345678901,Northstar Retail,instagram,instagram_reels,485847,21344,17502,22505.44,4.39,3.60,46.32,1.05,1637,11/10/2024,meta
meta_cmp_0046,Evergreen Prospecting - Promo Push instagram_reels,meta_adset_00551,Purchasers 180d,meta_ad_00551,UGC Video 4,act_2345678901,Northstar Retail,instagram,instagram_reels,26904,1188,974,607.58,4.42,3.62,22.58,0.51,16,11/11/2024,meta
meta_cmp_0046,Cyber Week High Intent - Top Sellers instagram_reels,meta_adset_00552,Lookalike 2pct,meta_ad_00552,Carousel 5,act_2345678901,Northstar Retail,instagram,instagram_reels,647401,2956,2424,13429.77,0.46,0.37,20.74,4.54,118,11/12/2024,meta
meta_cmp_0047,Cyber Week Cart Abandoners - Top Sellers instagram_reels,meta_adset_00553,Lookalike 2pct,meta_ad_00553,Static 0,act_2345678901,Northstar Retail,instagram,instagram_reels,799901,3120,2558,14758.13,0.39,0.32,18.45,4.73,127,11/13/2024,meta
meta_cmp_0047,Holiday High Intent - Core Terms facebook_feed,meta_adset_00554,Broad 18-44,meta_ad_00554,Carousel 1,act_2345678901,Northstar Retail,facebook,facebook_feed,466263,19730,16179,5921.93,4.23,3.47,12.70,0.30,1338,11/14/2024,meta
meta_cmp_0047,Loyalty High Intent - Top Sellers instagram_stories,meta_adset_00555,Purchasers 180d,meta_ad_00555,Carousel 2,act_2345678901,Northstar Retail,instagram,instagram_stories,108305,6336,5196,5345.21,5.85,4.80,49.35,0.84,142,11/15/2024,meta
meta_cmp_0047,New Arrivals Retargeting - Broad audience_network,meta_adset_00556,Site Visitors 30d,meta_ad_00556,UGC Video 3,act_2345678901,Northstar Retail,audience,audience_network,430974,9742,7988,7810.90,2.26,1.85,18.12,0.80,220,11/16/2024,meta
meta_cmp_0047,New Arrivals High Intent - Gift Guide audience_network,meta_adset_00557,Broad 18-44,meta_ad_00557,UGC Video 4,act_2345678901,Northstar Retail,audience,audience_network,682318,25787,21145,27738.05,3.78,3.10,40.65,1.08,1209,11/17/2024,meta
meta_cmp_0047,Holiday High Intent - Value Props facebook_feed,meta_adset_00558,Lookalike 2pct,meta_ad_00558,Carousel 5,act_2345678901,Northstar Retail,facebook,facebook_feed,734311,29163,23914,40063.07,3.97,3.26,54.56,1.37,488,11/18/2024,meta
meta_cmp_0047,Loyalty Lookalike - Top Sellers instagram_reels,meta_adset_00559,Site Visitors 30d,meta_ad_00559,Carousel 0,act_2345678901,Northstar Retail,instagram,instagram_reels,613237,15933,13065,7606.71,2.60,2.13,12.40,0.48,156,11/19/2024,meta
meta_cmp_0047,Holiday Lapsed Customers - Gift Guide facebook_feed,meta_adset_00560,Site Visitors 30d,meta_ad_00560,UGC Video 1,act_2345678901,Northstar Retail,facebook,facebook_feed,243267,16907,13864,9554.59,6.95,5.70,39.28,0.57,708,11/20/2024,meta
meta_cmp_0047,Evergreen Lapsed Customers - Core Terms audience_network,meta_adset_00561,Broad 18-44,meta_ad_00561,Carousel 2,act_2345678901,Northstar Retail,audience,audience_network,209123,583,478,9604.47,0.28,0.23,45.93,16.47,15,11/21/2024,meta
meta_cmp_0047,Evergreen Cart Abandoners - Value Props facebook_feed,meta_adset_00562,Purchasers 180d,meta_ad_00562,Collection 3,act_2345678901,Northstar Retail,facebook,facebook_feed,43327,2811,2305,2278.10,6.49,5.32,52.58,0.81,36,11/22/2024,meta
meta_cmp_0047,Loyalty High Intent - Promo Push instagram_stories,meta_adset_00563,Broad 18-44,meta_ad_00563,Static 4,act_2345678901,Northstar Retail,instagram,instagram_stories,225172,9159,7510,11313.12,4.07,3.34,50.24,1.24,192,11/23/2024,meta
meta_cmp_0047,Evergreen Prospecting - Gift Guide instagram_stories,meta_adset_00564,Site Visitors 30d,meta_ad_00564,Collection 5,act_2345678901,Northstar Retail,instagram,instagram_stories,532476,21098,17300,9643.97,3.96,3.25,18.11,0.46,1360,11/24/2024,meta
meta_cmp_0048,New Arrivals Retargeting - Gift Guide instagram_reels,meta_adset_00565,Site Visitors 30d,meta_ad_00565,UGC Video 0,act_2345678901,Northstar Retail,instagram,instagram_reels,917711,55646,45630,14129.14,6.06,4.97,15.40,0.25,1917,11/25/2024,meta
meta_cmp_0048,New Arrivals Prospecting - Core Terms instagram_stories,meta_adset_00566,Lookalike 2pct,meta_ad_00566,Carousel 1,act_2345678901,Northstar Retail,instagram,instagram_stories,171177,1910,1566,7529.25,1.12,0.92,43.99,3.94,32,11/26/2024,meta
meta_cmp_0048,New Arrivals Prospecting - Value Props audience_network,meta_adset_00567,Purchasers 180d,meta_ad_00567,Static 2,act_2345678901,Northstar Retail,audience,audience_network,45992,2923,2397,1786.88,6.36,5.21,38.85,0.61,129,11/27/2024,meta
meta_cmp_0048,Cyber Week Prospecting - Value Props instagram_stories,meta_adset_00568,Site Visitors 30d,meta_ad_00568,Collection 3,act_2345678901,Northstar Retail,instagram,instagram_stories,461583,1727,1416,18173.80,0.37,0.31,39.37,10.52,134,11/28/2024,meta
meta_cmp_0048,Holiday Prospecting - Promo Push audience_network,meta_adset_00569,Broad 18-44,meta_ad_00569,Static 4,act_2345678901,Northstar Retail,audience,audience_network,670723,38514,31581,27687.80,5.74,4.71,41.28,0.72,2814,11/29/2024,meta
meta_cmp_0048,Black Friday Lapsed Customers - Value Props instagram_reels,meta_adset_00570,Lookalike 2pct,meta_ad_00570,UGC Video 5,act_2345678901,Northstar Retail,instagram,instagram_reels,662757,48612,39862,6767.30,7.33,6.01,10.21,0.14,2174,11/30/2024,meta
meta_cmp_0048,Evergreen Cart Abandoners - Top Sellers audience_network,meta_adset_00571,Lookalike 2pct,meta_ad_00571,Carousel 0,act_2345678901,Northstar Retail,audience,audience_network,816054,21123,17321,18661.10,2.59,2.12,22.87,0.88,1109,11/01/2024,meta
meta_cmp_0048,Cyber Week Lookalike - Gift Guide instagram_stories,meta_adset_00572,Broad 18-44,meta_ad_00572,Collection 1,act_2345678901,Northstar Retail,instagram,instagram_stories,745640,26188,21474,21794.84,3.51,2.88,29.23,0.83,1494,11/02/2024,meta
meta_cmp_0048,Cyber Week Retargeting - Gift Guide facebook_feed,meta_adset_00573,Purchasers 180d,meta_ad_00573,Static 2,act_2345678901,Northstar Retail,facebook,facebook_feed,448411,13738,11265,6106.62,3.06,2.51,13.62,0.44,546,11/03/2024,meta
meta_cmp_0048,Loyalty Prospecting - Broad instagram_stories,meta_adset_00574,Broad 18-44,meta_ad_00574,UGC Video 3,act_2345678901,Northstar Retail,instagram,instagram_stories,462871,31743,26029,6484.11,6.86,5.62,14.01,0.20,538,11/04/2024,meta
meta_cmp_0048,Cyber Week Lapsed Customers - Promo Push instagram_reels,meta_adset_00575,Broad 18-44,meta_ad_00575,Collection 4,act_2345678901,Northstar Retail,instagram,instagram_reels,147169,2028,1663,7323.45,1.38,1.13,49.76,3.61,142,11/05/2024,meta
meta_cmp_0048,Black Friday High Intent - Value Props instagram_stories,meta_adset_00576,Lookalike 2pct,meta_ad_00576,Collection 5,act_2345678901,Northstar Retail,instagram,instagram_stories,407491,21576,17692,4733.57,5.29,4.34,11.62,0.22,1010,11/06/2024,meta
meta_cmp_0049,Cyber Week Lookalike - Gift Guide facebook_feed,meta_adset_00577,Broad 18-44,meta_ad_00577,Carousel 0,act_2345678901,Northstar Retail,facebook,facebook_feed,791901,54764,44906,28700.26,6.92,5.67,36.24,0.52,2580,11/07/2024,meta
meta_cmp_0049,Cyber Week Retargeting - Value Props audience_network,meta_adset_00578,Site Visitors 30d,meta_ad_00578,UGC Video 1,act_2345678901,Northstar Retail,audience,audience_network,109723,2561,2100,4849.39,2.33,1.91,44.20,1.89,115,11/08/2024,meta
meta_cmp_0049,New Arrivals Retargeting - Top Sellers instagram_stories,meta_adset_00579,Site Visitors 30d,meta_ad_00579,Carousel 2,act_2345678901,Northstar Retail,instagram,instagram_stories,445578,20384,16715,13825.47,4.57,3.75,31.03,0.68,178,11/09/2024,meta
meta_cmp_0049,Cyber Week Lapsed Customers - Gift Guide audience_network,meta_adset_00580,Purchasers 180d,meta_ad_00580,UGC Video 3,act_2345678901,Northstar Retail,audience,audience_network,814935,18540,15203,36854.67,2.28,1.87,45.22,1.99,512,11/10/2024,meta
meta_cmp_0049,Evergreen Prospecting - Broad facebook_feed,meta_adset_00581,Purchasers 180d,meta_ad_00581,Static 4,act_2345678901,Northstar Retail,facebook,facebook_feed,335234,14332,11752,4140.37,4.28,3.51,12.35,0.29,402,11/11/2024,meta
meta_cmp_0049,New Arrivals Cart Abandoners - Broad instagram_reels,meta_adset_00582,Broad 18-44,meta_ad_00582,UGC Video 5,act_2345678901,Northstar Retail,instagram,instagram_reels,311405,8203,6726,5855.95,2.63,2.16,18.80,0.71,334,11/12/2024,meta
meta_cmp_0049,Holiday Lookalike - Value Props instagram_reels,meta_adset_00583,Lookalike 2pct,meta_ad_00583,Carousel 0,act_2345678901,Northstar Retail,instagram,instagram_reels,562085,38870,31873,17701.87,6.92,5.67,31.49,0.46,1032,11/13/2024,meta
meta_cmp_0049,Black Friday High Intent - Value Props facebook_feed,meta_adset_00584,Site Visitors 30d,meta_ad_00584,Carousel 1,act_2345678901,Northstar Retail,facebook,facebook_feed,142153,2821,2313,6330.92,1.98,1.63,44.54,2.24,30,11/14/2024,meta
meta_cmp_0049,Holiday Lapsed Customers - Top Sellers audience_network,meta_adset_00585,Purchasers 180d,meta_ad_00585,UGC Video 2,act_2345678901,Northstar Retail,audience,audience_network,98947,1911,1567,2189.91,1.93,1.58,22.13,1.15,16,11/15/2024,meta
meta_cmp_0049,Holiday High Intent - Promo Push instagram_stories,meta_adset_00586,Purchasers 180d,meta_ad_00586,UGC Video 3,act_2345678901,Northstar Retail,instagram,instagram_stories,105008,7029,5764,5326.67,6.69,5.49,50.73,0.76,331,11/16/2024,meta
meta_cmp_0049,Holiday Lookalike - Gift Guide facebook_feed,meta_adset_00587,Site Visitors 30d,meta_ad_00587,UGC Video 4,act_2345678901,Northstar Retail,facebook,facebook_feed,60321,3980,3264,1263.89,6.60,5.41,20.95,0.32,167,11/17/2024,meta
meta_cmp_0049,Holiday Cart Abandoners - Broad instagram_stories,meta_adset_00588,Site Visitors 30d,meta_ad_00588,Static 5,act_2345678901,Northstar Retail,instagram,instagram_stories,472774,18721,15351,6490.19,3.96,3.25,13.73,0.35,317,11/18/2024,meta
meta_cmp_0050,Black Friday Lapsed Customers - Top Sellers audience_network,meta_adset_00589,Lookalike 2pct,meta_ad_00589,UGC Video 0,act_2345678901,Northstar Retail,audience,audience_network,942732,55603,45594,47647.29,5.90,4.84,50.54,0.86,1605,11/19/2024,meta
meta_cmp_0050,Black Friday Lookalike - Broad facebook_feed,meta_adset_00590,Lookalike 2pct,meta_ad_00590,UGC Video 1,act_2345678901,Northstar Retail,facebook,facebook_feed,116952,4296,3523,3857.35,3.67,3.01,32.98,0.90,300,11/20/2024,meta
meta_cmp_0050,Evergreen Lookalike - Core Terms instagram_reels,meta_adset_00591,Purchasers 180d,meta_ad_00591,UGC Video 2,act_2345678901,Northstar Retail,instagram,instagram_reels,548324,19380,15892,14994.98,3.53,2.90,27.35,0.77,1003,11/21/2024,meta
meta_cmp_0050,Black Friday Lookalike - Core Terms instagram_reels,meta_adset_00592,Lookalike 2pct,meta_ad_00592,Static 3,act_2345678901,Northstar Retail,instagram,instagram_reels,633116,14649,12012,32513.03,2.31,1.90,51.35,2.22,739,11/22/2024,meta
meta_cmp_0050,Loyalty Cart Abandoners - Value Props instagram_stories,meta_adset_00593,Purchasers 180d,meta_ad_00593,Carousel 4,act_2345678901,Northstar Retail,instagram,instagram_stories,261069,17951,14720,4798.11,6.88,5.64,18.38,0.27,309,11/23/2024,meta
meta_cmp_0050,Holiday Cart Abandoners - Gift Guide facebook_feed,meta_adset_00594,Site Visitors 30d,meta_ad_00594,UGC Video 5,act_2345678901,Northstar Retail,facebook,facebook_feed,534743,10630,8717,24819.35,1.99,1.63,46.41,2.33,716,11/24/2024,meta
meta_cmp_0050,New Arrivals Lapsed Customers - Core Terms facebook_feed,meta_adset_00595,Lookalike 2pct,meta_ad_00595,Static 0,act_2345678901,Northstar Retail,facebook,facebook_feed,158022,5803,4758,5829.97,3.67,3.01,36.89,1.00,422,11/25/2024,meta
meta_cmp_0050,Holiday Prospecting - Core Terms instagram_reels,meta_adset_00596,Purchasers 180d,meta_ad_00596,Static 1,act_2345678901,Northstar Retail,instagram,instagram_reels,522066,34984,28687,7790.00,6.70,5.49,14.92,0.22,2440,11/26/2024,meta
meta_cmp_0050,Loyalty Lookalike - Value Props instagram_stories,meta_adset_00597,Purchasers 180d,meta_ad_00597,UGC Video 2,act_2345678901,Northstar Retail,instagram,instagram_stories,873387,24670,20229,20066.34,2.82,2.32,22.98,0.81,465,11/27/2024,meta
meta_cmp_0050,Cyber Week Lookalike - Gift Guide facebook_feed,meta_adset_00598,Site Visitors 30d,meta_ad_00598,Collection 3,act_2345678901,Northstar Retail,facebook,facebook_feed,788650,41570,34087,32427.44,5.27,4.32,41.12,0.78,2106,11/28/2024,meta
meta_cmp_0050,Cyber Week High Intent - Gift Guide instagram_reels,meta_adset_00599,Lookalike 2pct,meta_ad_00599,UGC Video 4,act_2345678901,Northstar Retail,instagram,instagram_reels,668586,36871,30234,23016.98,5.51,4.52,34.43,0.62,2079,11/29/2024,meta
meta_cmp_0050,Black Friday Lookalike - Gift Guide audience_network,meta_adset_00600,Purchasers 180d,meta_ad_00600,UGC Video 5,act_2345678901,Northstar Retail,audience,audience_network,744402,31756,26040,6477.52,4.27,3.50,8.70,0.20,1825,11/30/2024,meta
meta_cmp_0051,Loyalty Prospecting - Gift Guide instagram_stories,meta_adset_00601,Lookalike 2pct,meta_ad_00601,Static 0,act_2345678901,Northstar Retail,instagram,instagram_stories,294192,21902,17960,6328.00,7.44,6.10,21.51,0.29,1300,11/01/2024,meta
meta_cmp_0051,Holiday Lookalike - Core Terms instagram_reels,meta_adset_00602,Broad 18-44,meta_ad_00602,UGC Video 1,act_2345678901,Northstar Retail,instagram,instagram_reels,268911,15263,12516,2492.85,5.68,4.65,9.27,0.16,933,11/02/2024,meta
meta_cmp_0051,Cyber Week Prospecting - Gift Guide facebook_feed,meta_adset_00603,Lookalike 2pct,meta_ad_00603,Static 2,act_2345678901,Northstar Retail,facebook,facebook_feed,108328,1213,995,4481.99,1.12,0.92,41.37,3.69,37,11/03/2024,meta
meta_cmp_0051,Cyber Week Cart Abandoners - Core Terms audience_network,meta_adset_00604,Purchasers 180d,meta_ad_00604,Collection 3,act_2345678901,Northstar Retail,audience,audience_network,921578,56212,46094,48875.38,6.10,5.00,53.03,0.87,2624,11/04/2024,meta
meta_cmp_0051,New Arrivals Retargeting - Gift Guide facebook_feed,meta_adset_00605,Lookalike 2pct,meta_ad_00605,Collection 4,act_2345678901,Northstar Retail,facebook,facebook_feed,602486,31888,26148,26451.15,5.29,4.34,43.90,0.83,1310,11/05/2024,meta
meta_cmp_0051,Loyalty Lapsed Customers - Promo Push facebook_feed,meta_adset_00606,Purchasers 180d,meta_ad_00606,UGC Video 5,act_2345678901,Northstar Retail,facebook,facebook_feed,562367,9166,7516,17567.22,1.63,1.34,31.24,1.92,407,11/06/2024,meta
meta_cmp_0051,New Arrivals Cart Abandoners - Promo Push instagram_stories,meta_adset_00607,Site Visitors 30d,meta_ad_00607,Collection 0,act_2345678901,Northstar Retail,instagram,instagram_stories,757735,34225,28065,33987.12,4.52,3.70,44.85,0.99,1326,11/07/2024,meta
meta_cmp_0051,New Arrivals Prospecting - Top Sellers instagram_stories,meta_adset_00608,Purchasers 180d,meta_ad_00608,UGC Video 1,act_2345678901,Northstar Retail,instagram,instagram_stories,499970,38735,31763,6060.90,7.75,6.35,12.12,0.16,2544,11/08/2024,meta
meta_cmp_0051,Loyalty Prospecting - Value Props instagram_stories,meta_adset_00609,Site Visitors 30d,meta_ad_00609,Static 2,act_2345678901,Northstar Retail,instagram,instagram_stories,806802,9257,7591,8332.59,1.15,0.94,10.33,0.90,397,11/09/2024,meta
meta_cmp_0051,Holiday Prospecting - Top Sellers instagram_reels,meta_adset_00610,Lookalike 2pct,meta_ad_00610,UGC Video 3,act_2345678901,Northstar Retail,instagram,instagram_reels,799076,36343,29801,34376.47,4.55,3.73,43.02,0.95,584,11/10/2024,meta
meta_cmp_0051,Evergreen High Intent - Promo Push instagram_stories,meta_adset_00611,Broad 18-44,meta_ad_00611,Collection 4,act_2345678901,Northstar Retail,instagram,instagram_stories,396533,16326,13387,16923.69,4.12,3.38,42.68,1.04,458,11/11/2024,meta
meta_cmp_0051,Loyalty High Intent - Core Terms facebook_feed,meta_adset_00612,Broad 18-44,meta_ad_00612,Static 5,act_2345678901,Northstar Retail,facebook,facebook_feed,276399,12840,10529,5870.69,4.65,3.81,21.24,0.46,276,11/12/2024,meta
meta_cmp_0052,New Arrivals Cart Abandoners - Value Props instagram_reels,meta_adset_00613,Broad 18-44,meta_ad_00613,Collection 0,act_2345678901,Northstar Retail,instagram,instagram_reels,904014,67552,55393,48619.82,7.47,6.13,53.78,0.72,2876,11/13/2024,meta
meta_cmp_0052,Holiday Retargeting - Promo Push audience_network,meta_adset_00614,Purchasers 180d,meta_ad_00614,UGC Video 1,act_2345678901,Northstar Retail,audience,audience_network,696274,24525,20111,36999.10,3.52,2.89,53.14,1.51,238,11/14/2024,meta
meta_cmp_0052,Black Friday High Intent - Core Terms instagram_stories,meta_adset_00615,Lookalike 2pct,meta_ad_00615,Collection 2,act_2345678901,Northstar Retail,instagram,instagram_stories,76024,2691,2207,956.01,3.54,2.90,12.58,0.36,154,11/15/2024,meta
meta_cmp_0052,Evergreen Prospecting - Gift Guide audience_network,meta_adset_00616,Lookalike 2pct,meta_ad_00616,Static 3,act_2345678901,Northstar Retail,audience,audience_network,459311,26805,21980,22733.31,5.84,4.79,49.49,0.85,392,11/16/2024,meta
meta_cmp_0052,New Arrivals Prospecting - Broad instagram_reels,meta_adset_00617,Lookalike 2pct,meta_ad_00617,Collection 4,act_2345678901,Northstar Retail,instagram,instagram_reels,608278,25781,21140,23748.87,4.24,3.48,39.04,0.92,209,11/17/2024,meta
meta_cmp_0052,Evergreen Lapsed Customers - Core Terms instagram_reels,meta_adset_00618,Broad 18-44,meta_ad_00618,Static 5,act_2345678901,Northstar Retail,instagram,instagram_reels,655320,39628,32495,9720.62,6.05,4.96,14.83,0.25,777,11/18/2024,meta
meta_cmp_0052,Evergreen Retargeting - Promo Push instagram_stories,meta_adset_00619,Purchasers 180d,meta_ad_00619,Carousel 0,act_2345678901,Northstar Retail,instagram,instagram_stories,936419,27391,22461,51248.57,2.93,2.40,54.73,1.87,884,11/19/2024,meta
meta_cmp_0052,New Arrivals Cart Abandoners - Gift Guide instagram_stories,meta_adset_00620,Broad 18-44,meta_ad_00620,UGC Video 1,act_2345678901,Northstar Retail,instagram,instagram_stories,97852,3782,3101,1825.78,3.86,3.17,18.66,0.48,189,11/20/2024,meta
meta_cmp_0052,Evergreen High Intent - Top Sellers facebook_feed,meta_adset_00621,Lookalike 2pct,meta_ad_00621,Collection 2,act_2345678901,Northstar Retail,facebook,facebook_feed,408257,27301,22387,10826.73,6.69,5.48,26.52,0.40,875,11/21/2024,meta
meta_cmp_0052,Holiday Retargeting - Promo Push instagram_reels,meta_adset_00622,Site Visitors 30d,meta_ad_00622,Static 3,act_2345678901,Northstar Retail,instagram,instagram_reels,772305,48779,39999,38607.00,6.32,5.18,49.99,0.79,2355,11/22/2024,meta
meta_cmp_0052,Evergreen Lookalike - Core Terms audience_network,meta_adset_00623,Site Visitors 30d,meta_ad_00623,Static 4,act_2345678901,Northstar Retail,audience,audience_network,161395,4506,3695,2137.21,2.79,2.29,13.24,0.47,195,11/23/2024,meta
meta_cmp_0052,Black Friday Lookalike - Top Sellers instagram_reels,meta_adset_00624,Site Visitors 30d,meta_ad_00624,UGC Video 5,act_2345678901,Northstar Retail,instagram,instagram_reels,375385,22503,18452,14521.99,5.99,4.92,38.69,0.65,485,11/24/2024,meta
meta_cmp_0053,New Arrivals Retargeting - Value Props instagram_stories,meta_adset_00625,Lookalike 2pct,meta_ad_00625,Static 0,act_2345678901,Northstar Retail,instagram,instagram_stories,44136,890,730,781.70,2.02,1.65,17.71,0.88,21,11/25/2024,meta
meta_cmp_0053,Black Friday Retargeting - Promo Push audience_network,meta_adset_00626,Lookalike 2pct,meta_ad_00626,Carousel 1,act_2345678901,Northstar Retail,audience,audience_network,420233,12899,10577,22679.55,3.07,2.52,53.97,1.76,367,11/26/2024,meta
meta_cmp_0053,Loyalty Lapsed Customers - Core Terms facebook_feed,meta_adset_00627,Broad 18-44,meta_ad_00627,Carousel 2,act_2345678901,Northstar Retail,facebook,facebook_feed,431119,4580,3756,10733.55,1.06,0.87,24.90,2.34,127,11/27/2024,meta
meta_cmp_0053,Evergreen Lapsed Customers - Promo Push audience_network,meta_adset_00628,Site Visitors 30d,meta_ad_00628,Static 3,act_2345678901,Northstar Retail,audience,audience_network,47279,2563,2102,469.15,5.42,4.45,9.92,0.18,69,11/28/2024,meta
meta_cmp_0053,New Arrivals High Intent - Gift Guide instagram_stories,meta_adset_00629,Lookalike 2pct,meta_ad_00629,Collection 4,act_2345678901,Northstar Retail,instagram,instagram_stories,231477,10644,8728,11012.09,4.60,3.77,47.57,1.03,331,11/29/2024,meta
meta_cmp_0053,New Arrivals High Intent - Value Props instagram_reels,meta_adset_00630,Broad 18-44,meta_ad_00630,UGC Video 5,act_2345678901,Northstar Retail,instagram,instagram_reels,293994,5038,4131,4200.18,1.71,1.41,14.29,0.83,104,11/30/2024,meta
meta_cmp_0053,Evergreen Cart Abandoners - Core Terms audience_network,meta_adset_00631,Lookalike 2pct,meta_ad_00631,UGC Video 0,act_2345678901,Northstar Retail,audience,audience_network,724810,41840,34309,6361.65,5.77,4.73,8.78,0.15,1868,11/01/2024,meta
meta_cmp_0053,Cyber Week Retargeting - Core Terms instagram_reels,meta_adset_00632,Purchasers 180d,meta_ad_00632,Collection 1,act_2345678901,Northstar Retail,instagram,instagram_reels,822253,15660,12841,12017.09,1.90,1.56,14.61,0.77,676,11/02/2024,meta
meta_cmp_0053,Holiday Prospecting - Broad facebook_feed,meta_adset_00633,Site Visitors 30d,meta_ad_00633,Carousel 2,act_2345678901,Northstar Retail,facebook,facebook_feed,169200,10798,8854,7770.61,6.38,5.23,45.93,0.72,572,11/03/2024,meta
meta_cmp_0053,Loyalty Retargeting - Top Sellers instagram_reels,meta_adset_00634,Broad 18-44,meta_ad_00634,Collection 3,act_2345678901,Northstar Retail,instagram,instagram_reels,242040,11709,9601,8883.54,4.84,3.97,36.70,0.76,671,11/04/2024,meta
meta_cmp_0053,Loyalty Cart Abandoners - Core Terms instagram_stories,meta_adset_00635,Site Visitors 30d,meta_ad_00635,Collection 4,act_2345678901,Northstar Retail,instagram,instagram_stories,637996,47832,39222,23643.50,7.50,6.15,37.06,0.49,1713,11/05/2024,meta
meta_cmp_0053,Loyalty High Intent - Broad facebook_feed,meta_adset_00636,Broad 18-44,meta_ad_00636,Static 5,act_2345678901,Northstar Retail,facebook,facebook_feed,532742,20070,16457,20905.95,3.77,3.09,39.24,1.04,391,11/06/2024,meta
meta_cmp_0054,Holiday Lapsed Customers - Top Sellers instagram_stories,meta_adset_00637,Purchasers 180d,meta_ad_00637,UGC Video 0,act_2345678901,Northstar Retail,instagram,instagram_stories,716252,8330,6831,31078.06,1.16,0.95,43.39,3.73,355,11/07/2024,meta
meta_cmp_0054,Holiday Retargeting - Broad audience_network,meta_adset_00638,Site Visitors 30d,meta_ad_00638,Static 1,act_2345678901,Northstar Retail,audience,audience_network,53554,3211,2633,2942.06,6.00,4.92,54.94,0.92,27,11/08/2024,meta
meta_cmp_0054,New Arrivals High Intent - Gift Guide instagram_reels,meta_adset_00639,Purchasers 180d,meta_ad_00639,UGC Video 2,act_2345678901,Northstar Retail,instagram,instagram_reels,60520,925,759,1898.72,1.53,1.25,31.37,2.05,71,11/09/2024,meta
